Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
65.764,21764.900390625,-20596.458984375,-28020.505859375,88957.9609375,-24713.255859375,22888.375,23188.99609375,8.681011299985457,0
65.768,21880.224609375,-21594.099609375,-28571.55859375,89109.109375,-25931.52734375,22992.421875,24070.384765625,8.685011299985462,0
65.772,22120.859375,-20962.66796875,-28201.322265625,89027.8984375,-25097.609375,22974.447265625,23282.125,8.689011299985467,0
65.776,22015.62109375,-19992.712890625,-27666.85546875,88861.796875,-23921.849609375,22857.21484375,22387.958984375,8.693011299985457,0
65.78,21762.041015625,-20419.958984375,-27933.8125,88890.4140625,-24486.021484375,22851.755859375,22954.634765625,8.697011299985462,0
65.784,21800.712890625,-21575.66796875,-28576.306640625,89056.9765625,-25912.546875,22953.681640625,24041.869140625,8.701011299985467,0
65.788,22077.349609375,-21163.537109375,-28329.255859375,89012.8515625,-25351.12109375,22963.8125,23453.025390625,8.705011299985458,0
65.792,22038.271484375,-20088.671875,-27733.208984375,88838.3125,-24024.583984375,22844.962890625,22406.962890625,8.709011299985463,0
65.796,21767.833984375,-20279.337890625,-27871.134765625,88831.2890625,-24305.275390625,22810.33984375,22749.166015625,8.713011299985467,0
65.8,21733.478515625,-21477.369140625,-28536.681640625,89000.5390625,-25794.365234375,22914.650390625,23924.759765625,8.717011299985458,0
65.804,22027.23046875,-21341.947265625,-28440.62109375,88998.3984375,-25568.537109375,22949.771484375,23598.83984375,8.721011299985463,0
65.808,22053.38671875,-20246.74609375,-27829.818359375,88825.1484375,-24199.583984375,22839.80859375,22490.66796875,8.725011299985468,0
65.812,21781.375,-20179.822265625,-27818.87109375,88777.4765625,-24168.63671875,22781.63671875,22585.896484375,8.729011299985459,0
65.816,21685.43359375,-21321.203125,-28462.556640625,88928.8359375,-25597.12109375,22873.640625,23748.974609375,8.733011299985463,0
65.82,21963.66796875,-21485.166015625,-28539.900390625,88972.859375,-25744.65234375,22930.291015625,23719.52734375,8.737011299985454,0
65.824,22047.40234375,-20447.375,-27952.671875,88816.6015625,-24440.88671875,22837.90234375,22628.380859375,8.741011299985459,0
65.828,21801.427734375,-20110.728515625,-27785.13671875,88733.671875,-24080.77734375,22760.96484375,22453.693359375,8.745011299985464,0
65.832,21648.458984375,-21128.228515625,-28368.546875,88860.2109375,-25356.65234375,22823.12109375,23527.171875,8.749011299985455,0
65.836,21892.12109375,-21602.443359375,-28617.16796875,88947.9765625,-25898.556640625,22903.0625,23825.57421875,8.75301129998546,0
65.84,22031.119140625,-20658.58984375,-28082.15625,88811.234375,-24696.734375,22834.27734375,22788.453125,8.757011299985464,0
65.844,21821.693359375,-20074.681640625,-27772.478515625,88688.875,-24020.197265625,22738.365234375,22340.25,8.761011299985455,0
65.848,21627.640625,-20918.15625,-28264.453125,88788.6640625,-25091.005859375,22783.28125,23281.43359375,8.76501129998546,0
65.852,21816.615234375,-21683.384765625,-28678.41796875,88916.359375,-26004.625,22880.4375,23897.458984375,8.769011299985465,0
65.856,22012.234375,-20879.224609375,-28219.55859375,88801.5,-24967.02734375,22830.130859375,22960.619140625,8.773011299985455,0
65.86,21850.015625,-20072.65234375,-27778.462890625,88657.625,-24005.271484375,22721.43359375,22271.0625,8.77701129998546,0
65.864,21623.828125,-20715.80859375,-28163.21875,88722.4140625,-24831.703125,22744.087890625,23035.005859375,8.781011299985465,0
65.868,21736.244140625,-21718.052734375,-28711.037109375,88880.6015625,-26060.34375,22849.296875,23933.962890625,8.785011299985456,0
65.872,21980.599609375,-21099.021484375,-28352.859375,88797.4140625,-25242.1875,22832.203125,23153.068359375,8.78901129998546,0
65.876,21881.10546875,-20120.57421875,-27815.083984375,88632.421875,-24052.71484375,22717.859375,22247.458984375,8.793011299985466,0
65.88,21632.43359375,-20534.77734375,-28071.384765625,88663.5390625,-24602.10546875,22713.49609375,22805.71484375,8.797011299985456,0
65.884,21662.380859375,-21694.08984375,-28712.849609375,88835.3515625,-26035.072265625,22818.853515625,23897.650390625,8.801011299985461,0
65.888,21936.849609375,-21297.93359375,-28476.453125,88789.75,-25486.306640625,22827.53125,23319.484375,8.805011299985466,0
