Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
23.684,-248.36972045898438,-92.779197692871094,-8.8486251831054688,-408.12606811523438,8.2762250900268555,211.59465026855469,2.066371962428093e-09,-0.14891588687896729,0
23.688,-241.56498718261719,-90.147743225097656,-17.729806900024414,-401.67181396484375,1.2628740072250366,222.82917785644531,2.066371962428093e-09,-0.38968056440353394,0
23.692,-250.76611328125,-94.117332458496094,-40.592491149902344,-415.87411499023438,3.0615115165710449,230.677490234375,2.066371962428093e-09,-0.57814043760299683,0
23.696,-283.12078857421875,-116.69334411621094,-76.898544311523438,-456.83773803710938,-0.73741942644119263,217.14103698730469,2.066371962428093e-09,-0.60913407802581787,0
23.7,-291.67352294921875,-120.84885406494141,-79.260498046875,-464.946044921875,-11.461688041687012,209.29484558105469,2.066371962428093e-09,-0.37581691145896912,0
23.704,-285.93594360351562,-111.32609558105469,-75.6475830078125,-460.82412719726562,-11.0577392578125,220.06816101074219,2.066371962428093e-09,-0.0061799040995538235,0
23.708,-309.950439453125,-129.29328918457031,-123.38865661621094,-499.33944702148438,-1.5248889923095703,219.66552734375,2.066371962428093e-09,0.47639983892440796,0
23.712,-337.03427124023438,-155.85795593261719,-177.4669189453125,-534.2635498046875,-0.093706406652927399,204.3953857421875,2.066371962428093e-09,0.82537269592285156,0
23.716,-331.581787109375,-152.2158203125,-176.46943664550781,-519.89483642578125,-4.2271132469177246,201.70932006835938,2.066371962428093e-09,0.77112847566604614,0
23.72,-334.37387084960938,-148.06340026855469,-169.23678588867188,-521.77899169921875,-4.4995155334472656,205.74421691894531,2.066371962428093e-09,0.44817313551902771,0
23.724,-368.94921875,-171.21542358398438,-197.31523132324219,-572.8369140625,-4.7182936668395996,197.80549621582031,2.066371962428093e-09,-0.0029967192094773054,0
23.728,-389.063232421875,-183.89909362792969,-208.95565795898438,-601.37646484375,-4.3296189308166504,193.90217590332031,2.066371962428093e-09,-0.3070431649684906,0
23.732,-393.82144165039062,-178.15119934082031,-200.34382629394531,-598.53448486328125,2.6436069011688232,197.34542846679688,2.066371962428093e-09,-0.36258000135421753,0
23.736,-429.92691040039062,-195.13044738769531,-225.95869445800781,-630.9656982421875,8.010136604309082,182.44206237792969,2.066371962428093e-09,-0.45296850800514221,0
23.74,-477.4140625,-224.50581359863281,-262.00018310546875,-682.6131591796875,1.8075799942016602,159.16838073730469,2.066371962428093e-09,-0.60902947187423706,0
23.744,-501.005859375,-233.37312316894531,-267.33203125,-708.3402099609375,-7.1068291664123535,154.95243835449219,2.066371962428093e-09,-0.6400456428527832,0
23.748,-532.84051513671875,-245.5020751953125,-286.69931030273438,-742.26416015625,-6.8175048828125,152.40190124511719,2.066371962428093e-09,-0.54929876327514648,0
23.752,-583.43048095703125,-277.68832397460938,-341.63592529296875,-795.6116943359375,-2.2979247570037842,131.15426635742188,2.066371962428093e-09,-0.46772852540016174,0
23.756,-598.04620361328125,-286.98236083984375,-361.00677490234375,-806.59014892578125,-0.81735211610794067,120.03961181640625,2.066371962428093e-09,-0.23662085831165314,0
23.76,-578.29571533203125,-266.74725341796875,-335.01605224609375,-784.95526123046875,3.3460261821746826,134.70561218261719,2.066371962428093e-09,0.32200661301612854,0
23.764,-584.75811767578125,-266.7109375,-336.84585571289062,-802.94451904296875,10.205413818359375,143.4937744140625,2.066371962428093e-09,0.90603864192962646,0
23.768,-606.31561279296875,-285.61126708984375,-363.96533203125,-836.85174560546875,5.4252805709838867,136.20195007324219,2.066371962428093e-09,1.1767669916152954,0
23.772,-588.11688232421875,-278.407470703125,-360.73504638671875,-819.2869873046875,-6.6235594749450684,142.83203125,2.066371962428093e-09,1.1145204305648804,0
23.776,-559.10675048828125,-260.79974365234375,-352.1455078125,-794.00762939453125,-4.0651078224182129,162.50605773925781,2.066371962428093e-09,0.9006231427192688,0
23.78,-574.24774169921875,-275.61288452148438,-382.06771850585938,-825.75909423828125,6.5129766464233398,162.44429016113281,2.066371962428093e-09,0.65625941753387451,0
23.784,-589.4945068359375,-289.61239624023438,-398.15234375,-852.8040771484375,6.6120972633361816,156.6871337890625,2.066371962428093e-09,0.39756226539611816,0
23.788,-557.03436279296875,-263.35879516601562,-361.64144897460938,-821.07080078125,3.8465259075164795,177.71073913574219,2.066371962428093e-09,0.2092343270778656,0
23.792,-532.13055419921875,-244.97653198242188,-348.74282836914062,-803.77703857421875,2.6644027233123779,199.02011108398438,2.066371962428093e-09,0.098273679614067078,0
23.796,-550.20880126953125,-267.640869140625,-396.81900024414062,-837.06072998046875,-4.7631797790527344,193.44552612304688,2.066371962428093e-09,0.040201973170042038,0
23.8,-551.4964599609375,-275.30014038085938,-417.39761352539062,-842.93084716796875,-9.832850456237793,195.93293762207031,2.066371962428093e-09,0.30261459946632385,0
23.804,-519.07928466796875,-246.66413879394531,-377.75213623046875,-807.8670654296875,-3.3116145133972168,222.27035522460938,2.066371962428093e-09,0.93834418058395386,0
23.808,-505.86907958984375,-232.68649291992188,-347.60247802734375,-798.73455810546875,0.65083295106887817,233.174072265625,2.066371962428093e-09,1.242689847946167,0
23.812,-509.83584594726562,-239.5335693359375,-343.54998779296875,-805.01336669921875,-6.8949074745178223,222.31745910644531,2.066371962428093e-09,0.62340211868286133,0
23.816,-493.16375732421875,-231.22489929199219,-332.53085327148438,-780.14080810546875,-8.5044479370117188,223.64472961425781,2.066371962428093e-09,-0.4439702033996582,0
23.82,-474.2919921875,-218.52217102050781,-327.37322998046875,-754.91290283203125,3.3782188892364502,233.65470886230469,2.066371962428093e-09,-0.89625966548919678,0
23.824,-472.70809936523438,-222.1903076171875,-335.512939453125,-752.81103515625,7.8528051376342773,228.11337280273438,2.066371962428093e-09,-0.48342537879943848,0
23.828,-455.02011108398438,-215.31242370605469,-318.62957763671875,-729.21710205078125,-1.2176275253295898,224.81474304199219,2.066371962428093e-09,0.25739908218383789,0
23.832,-422.868896484375,-192.81452941894531,-288.53945922851562,-690.80731201171875,-2.8278396129608154,239.32235717773438,2.066371962428093e-09,0.98286998271942139,0
23.836,-417.33120727539062,-190.31063842773438,-294.57080078125,-690.06005859375,4.7347855567932129,246.3544921875,2.066371962428093e-09,1.4261348247528076,0
23.84,-417.67025756835938,-196.25520324707031,-307.152099609375,-695.86065673828125,3.0778841972351074,243.23825073242188,2.066371962428093e-09,1.4633769989013672,0
23.844,-387.2421875,-176.32504272460938,-279.42156982421875,-663.32012939453125,-4.1360383033752441,255.20993041992188,2.066371962428093e-09,1.2160135507583618,0
23.848,-357.73764038085938,-151.81063842773438,-246.64010620117188,-636.8021240234375,-1.5164496898651123,274.19668579101562,2.066371962428093e-09,0.99651175737380981,0
23.852,-353.59872436523438,-147.71684265136719,-237.69758605957031,-643.16473388671875,3.0586426258087158,277.056396484375,2.066371962428093e-09,1.0023915767669678,0
23.856,-330.62411499023438,-131.68513488769531,-205.58781433105469,-620.52215576171875,2.1352481842041016,279.61221313476562,2.066371962428093e-09,0.78412628173828125,0
23.86,-278.41717529296875,-92.161911010742188,-148.17526245117188,-557.7562255859375,8.2975587844848633,296.38217163085938,2.066371962428093e-09,0.37714967131614685,0
23.864,-247.72550964355469,-71.567970275878906,-130.70207214355469,-522.80352783203125,17.280050277709961,303.49169921875,2.066371962428093e-09,0.33081525564193726,0
23.868,-238.96025085449219,-74.245582580566406,-146.708740234375,-515.1795654296875,11.374946594238281,294.06460571289062,2.066371962428093e-09,0.31443062424659729,0
23.872,-204.35954284667969,-56.620464324951172,-129.44157409667969,-476.378173828125,-0.3429352343082428,298.84024047851562,2.066371962428093e-09,0.22816073894500732,0
23.876,-154.97233581542969,-21.697561264038086,-87.278297424316406,-425.64541625976562,-1.0529048442840576,321.88882446289062,2.066371962428093e-09,0.49920353293418884,0
23.88,-134.77522277832031,-10.935508728027344,-73.885047912597656,-415.52285766601562,1.1959502696990967,331.67416381835938,2.066371962428093e-09,0.77056789398193359,0
23.884,-116.63841247558594,-7.7736029624938965,-63.038414001464844,-406.301025390625,-1.7844966650009155,333.12826538085938,2.066371962428093e-09,0.73689764738082886,0
23.888,-67.603782653808594,21.247344970703125,-17.218164443969727,-358.56503295898438,0.20169942080974579,353.34310913085938,2.066371962428093e-09,0.47338485717773438,0
23.892,-29.292608261108398,46.003631591796875,23.386346817016602,-325.71533203125,8.2142181396484375,373.30386352539062,2.066371962428093e-09,0.15146049857139587,0
23.896,-14.920001029968262,49.521537780761719,46.548919677734375,-320.755615234375,6.6961874961853027,372.90048217773438,2.066371962428093e-09,0.015984883531928062,0
23.9,24.992895126342773,70.94610595703125,96.824813842773438,-281.27597045898438,-6.1523656845092773,378.08636474609375,2.066371962428093e-09,-0.072022423148155212,0
23.904,84.143211364746094,110.47955322265625,154.82121276855469,-217.557861328125,-11.123242378234863,397.92440795898438,2.066371962428093e-09,-0.2669340968132019,0
23.908,109.57568359375,123.27671051025391,163.79843139648438,-193.9273681640625,-3.4786033630371094,401.50701904296875,2.066371962428093e-09,-0.45855537056922913,0
23.912,120.65904235839844,121.7593994140625,160.42160034179688,-183.34382629394531,0.1675238162279129,390.602294921875,2.066371962428093e-09,-0.45752701163291931,0
23.916,157.77047729492188,143.91133117675781,195.76791381835938,-139.15219116210938,-0.78037500381469727,395.455078125,2.066371962428093e-09,-0.35724225640296936,0
23.92,179.03825378417969,156.82780456542969,211.88717651367188,-116.26274108886719,3.5912692546844482,399.34872436523438,2.066371962428093e-09,-0.32296174764633179,0
23.924,157.45637512207031,132.39938354492188,173.6771240234375,-142.78413391113281,7.0562582015991211,377.289306640625,2.066371962428093e-09,-0.064711965620517731,0
23.928,150.289794921875,118.74980163574219,154.65547180175781,-147.03828430175781,6.3488693237304688,360.97036743164062,2.066371962428093e-09,0.6415942907333374,0
23.932,177.05058288574219,137.74885559082031,180.09989929199219,-114.59385681152344,9.4278182983398438,374.18814086914062,2.066371962428093e-09,1.3048744201660156,0
23.936,183.67990112304688,140.317138671875,178.89347839355469,-113.93076324462891,11.436866760253906,382.06649780273438,2.066371962428093e-09,1.3668769598007202,0
23.94,179.0667724609375,125.71073913574219,151.90087890625,-125.06839752197266,3.3678984642028809,373.98260498046875,2.066371962428093e-09,0.87632828950881958,0
23.944,215.983154296875,141.7322998046875,162.85873413085938,-81.762008666992188,-2.6523470878601074,383.77117919921875,2.066371962428093e-09,0.19740743935108185,0
23.948,269.96844482421875,175.2337646484375,198.71064758300781,-19.868692398071289,3.1209290027618408,406.46987915039062,2.066371962428093e-09,-0.37468838691711426,0
23.952,300.54437255859375,190.12882995605469,224.08613586425781,12.010948181152344,6.1547341346740723,410.56103515625,2.066371962428093e-09,-0.65235698223114014,0
23.956,336.63906860351562,208.21565246582031,267.89144897460938,55.050395965576172,0.9417877197265625,407.58407592773438,2.066371962428093e-09,-0.652976393699646,0
23.96,398.63003540039062,250.5101318359375,341.14590454101562,131.7098388671875,3.4203948974609375,420.77392578125,2.066371962428093e-09,-0.68650609254837036,0
23.964,444.59799194335938,281.37103271484375,387.97747802734375,184.98518371582031,11.997993469238281,430.20086669921875,2.066371962428093e-09,-0.79181987047195435,0
23.968,462.6259765625,285.56069946289062,398.22567749023438,203.54464721679688,9.6270351409912109,419.93994140625,2.066371962428093e-09,-0.68670099973678589,0
23.972,490.82315063476562,298.43325805664062,423.78427124023438,236.90299987792969,2.1376762390136719,415.42294311523438,2.066371962428093e-09,-0.32035431265830994,0
23.976,523.69354248046875,321.56307983398438,457.20361328125,273.78677368164062,5.3129363059997559,423.97573852539062,2.066371962428093e-09,0.082468844950199127,0
23.98,525.33221435546875,320.30355834960938,451.75302124023438,271.25653076171875,10.842628479003906,417.56097412109375,2.066371962428093e-09,0.205487459897995,0
23.984,517.52197265625,308.04574584960938,435.40985107421875,262.47592163085938,5.4575920104980469,398.33657836914062,2.066371962428093e-09,-0.020012065768241882,0
23.988,531.92022705078125,317.37271118164062,448.47305297851562,283.78921508789062,0.66730004549026489,394.4345703125,2.066371962428093e-09,-0.31099089980125427,0
23.992,534.17529296875,322.06494140625,450.140380859375,287.947998046875,3.8914077281951904,392.35986328125,2.066371962428093e-09,-0.47032260894775391,0
23.996,510.92343139648438,303.853759765625,424.37710571289062,263.482177734375,1.3633861541748047,371.58950805664062,2.066371962428093e-09,-0.43653678894042969,0
24,505.37957763671875,297.22747802734375,416.87997436523438,268.50790405273438,-7.3531875610351562,354.96038818359375,2.066371962428093e-09,-0.23874521255493164,0
24.004,511.47869873046875,302.80801391601562,417.37957763671875,290.90692138671875,-6.2457418441772461,352.23666381835938,2.066371962428093e-09,-0.073905050754547119,0
24.008,484.02572631835938,282.70501708984375,381.97119140625,272.39077758789062,3.7803859710693359,335.11514282226562,2.066371962428093e-09,-0.1533205509185791,0
24.012,444.96963500976562,250.44682312011719,342.12533569335938,243.58964538574219,8.0392026901245117,303.81192016601562,2.066371962428093e-09,-0.38389459252357483,0
24.016,437.15078735351562,245.5699462890625,343.26312255859375,255.27449035644531,6.10467529296875,290.13784790039062,2.066371962428093e-09,-0.47102108597755432,0
24.02,423.82217407226562,242.18746948242188,340.633544921875,257.12298583984375,5.7019295692443848,282.78265380859375,2.066371962428093e-09,-0.33660072088241577,0
24.024,375.593994140625,209.03207397460938,296.01376342773438,215.64140319824219,2.2187824249267578,254.18623352050781,2.066371962428093e-09,-0.10636737197637558,0
24.028,341.23974609375,182.9521484375,258.85098266601562,194.07943725585938,-4.4056425094604492,227.98486328125,2.066371962428093e-09,-0.22041241824626923,0
24.032,333.94815063476562,181.03205871582031,244.27279663085938,204.30891418457031,-3.6476268768310547,223.9793701171875,2.066371962428093e-09,-0.53340280055999756,0
24.036,298.42782592773438,157.56340026855469,192.10104370117188,178.15657043457031,-2.0443606376647949,209.46321105957031,2.066371962428093e-09,-0.52590066194534302,0
24.04,241.22355651855469,114.187744140625,121.25480651855469,131.02485656738281,-10.797709465026855,174.611083984375,2.066371962428093e-09,-0.56085854768753052,0
24.044,214.01530456542969,98.065658569335938,98.951156616210938,125.99827575683594,-18.624248504638672,152.60566711425781,2.066371962428093e-09,-0.6918756365776062,0
24.048,194.82504272460938,94.53662109375,93.04345703125,128.36039733886719,-12.138270378112793,141.3006591796875,2.066371962428093e-09,-0.62362480163574219,0
24.052,148.03669738769531,68.047584533691406,58.104248046875,94.77593994140625,0.96641576290130615,113.39902496337891,2.066371962428093e-09,-0.43976816534996033,0
24.056,108.09490966796875,42.074329376220703,29.50555419921875,74.507774353027344,6.5634984970092773,81.402511596679688,2.066371962428093e-09,-0.24809491634368896,0
24.06,97.169662475585938,39.580829620361328,27.797454833984375,91.920394897460938,6.6402068138122559,67.170166015625,2.066371962428093e-09,-0.072730302810668945,0
24.064,74.718673706054688,30.931039810180664,14.174354553222656,88.482589721679688,7.8024978637695312,52.248157501220703,2.066371962428093e-09,0.15583224594593048,0
24.068,33.547588348388672,4.9353117942810059,-14.987940788269043,57.233448028564453,4.4295783042907715,22.850957870483398,2.066371962428093e-09,0.26665019989013672,0
24.072,16.246423721313477,-3.7450881004333496,-15.620542526245117,56.522758483886719,-2.999833345413208,3.9860451221466064,2.066371962428093e-09,0.21127621829509735,0
24.076,16.154317855834961,4.0566964149475098,-1.9446462392807007,77.149391174316406,-3.6631953716278076,-0.89714813232421875,2.066371962428093e-09,0.16092713177204132,0
24.08,-1.7757928371429443,-2.8769462108612061,-10.453557014465332,76.59637451171875,-0.038770608603954315,-20.682586669921875,2.066371962428093e-09,0.10711574554443359,0
24.084,-11.799838066101074,-6.3022599220275879,1.1223338842391968,91.695701599121094,-3.5235488414764404,-51.140727996826172,2.066371962428093e-09,0.045738618820905685,0
24.088,17.843994140625,23.076482772827148,62.850048065185547,159.86357116699219,-8.4444503784179688,-64.625953674316406,2.066371962428093e-09,0.105398990213871,0
24.092,47.033061981201172,52.863994598388672,114.73227691650391,224.42514038085938,-7.1956610679626465,-74.344581604003906,2.066371962428093e-09,0.28878441452980042,0
24.096,57.362529754638672,62.238574981689453,134.90571594238281,261.27734375,-8.376312255859375,-99.325355529785156,2.066371962428093e-09,0.3987267017364502,0
24.1,93.669235229492188,88.476364135742188,179.38432312011719,327.89422607421875,-10.791966438293457,-115.17794036865234,2.066371962428093e-09,0.34250944852828979,0
24.104,148.49496459960938,131.9599609375,244.03083801269531,414.30609130859375,-4.3285093307495117,-113.38790130615234,2.066371962428093e-09,0.2586311399936676,0
24.108,170.73486328125,148.75334167480469,270.73770141601562,458.7275390625,1.6544555425643921,-125.59611511230469,2.066371962428093e-09,0.11407210677862167,0
24.112,178.86589050292969,148.10653686523438,275.04824829101562,487.78652954101562,-4.2705917358398438,-152.84257507324219,2.066371962428093e-09,-0.28896689414978027,0
24.116,216.77145385742188,170.60774230957031,306.52890014648438,553.64422607421875,-8.6583709716796875,-162.4638671875,2.066371962428093e-09,-0.66316956281661987,0
24.12,247.62753295898438,191.47286987304688,330.23397827148438,606.6015625,-0.5229761004447937,-164.46879577636719,2.066371962428093e-09,-0.68851727247238159,0
24.124,241.42431640625,182.5283203125,321.40863037109375,611.53436279296875,6.1689138412475586,-184.60246276855469,2.066371962428093e-09,-0.64578372240066528,0
24.128,248.35624694824219,183.87898254394531,337.632568359375,631.6077880859375,3.8073310852050781,-199.56954956054688,2.066371962428093e-09,-0.80987006425857544,0
24.132,282.09783935546875,210.44535827636719,383.83114624023438,678.1444091796875,1.4509782791137695,-191.80302429199219,2.066371962428093e-09,-0.87692087888717651,0
24.136,288.54995727539062,215.81979370117188,394.20980834960938,683.48699951171875,0.51492327451705933,-191.8289794921875,2.066371962428093e-09,-0.64132195711135864,0
24.14,272.8095703125,199.39176940917969,377.49237060546875,661.5438232421875,-3.7864577770233154,-207.74362182617188,2.066371962428093e-09,-0.34284940361976624,0
24.144,285.10125732421875,205.11018371582031,387.44580078125,676.29864501953125,-6.7999181747436523,-208.80307006835938,2.066371962428093e-09,-0.12345743179321289,0
24.148,301.46011352539062,216.64909362792969,392.67758178710938,693.43389892578125,-4.2905411720275879,-201.41171264648438,2.066371962428093e-09,-0.025456443428993225,0
24.152,284.13632202148438,199.84403991699219,357.65780639648438,668.52911376953125,-1.6435375213623047,-214.70040893554688,2.066371962428093e-09,-0.14363205432891846,0
24.156,270.55972290039062,185.71284484863281,336.60507202148438,656.24298095703125,-1.2637662887573242,-234.39033508300781,2.066371962428093e-09,-0.40228351950645447,0
24.16,284.01058959960938,198.27999877929688,355.94696044921875,684.55322265625,-0.99881154298782349,-240.78691101074219,2.066371962428093e-09,-0.61432379484176636,0
24.164,281.26254272460938,200.21220397949219,356.69589233398438,693.94061279296875,0.22899425029754639,-255.84713745117188,2.066371962428093e-09,-0.60620534420013428,0
24.168,252.49105834960938,176.74739074707031,323.99893188476562,674.78271484375,-0.90672034025192261,-293.54507446289062,2.066371962428093e-09,-0.40212744474411011,0
24.172,243.15283203125,167.87863159179688,313.97119140625,684.021484375,-5.6035828590393066,-323.39096069335938,2.066371962428093e-09,-0.23905937373638153,0
24.176,248.93193054199219,176.57528686523438,322.93472290039062,706.57257080078125,-6.093595027923584,-332.85931396484375,2.066371962428093e-09,-0.076291665434837341,0
24.18,230.34675598144531,165.46134948730469,302.74209594726562,688.85760498046875,-2.8154995441436768,-347.86566162109375,2.066371962428093e-09,0.22132930159568787,0
24.184,208.6585693359375,145.698974609375,275.611572265625,662.27099609375,-6.8038010597229004,-365.88031005859375,2.066371962428093e-09,0.42110198736190796,0
24.188,217.27507019042969,150.72274780273438,279.31390380859375,669.1839599609375,-10.583003044128418,-359.65371704101562,2.066371962428093e-09,0.35470670461654663,0
24.192,217.3370361328125,153.03874206542969,272.28378295898438,660.2509765625,-1.7604156732559204,-346.90811157226562,2.066371962428093e-09,0.28746089339256287,0
24.196,185.63046264648438,127.25296783447266,232.04719543457031,612.0330810546875,4.2423362731933594,-354.97695922851562,2.066371962428093e-09,0.32640647888183594,0
24.2,173.18659973144531,114.9283447265625,216.96369934082031,590.07440185546875,-0.82190769910812378,-357.061279296875,2.066371962428093e-09,0.32586860656738281,0
24.204,186.73930358886719,128.2635498046875,232.03962707519531,596.9085693359375,-1.8169494867324829,-335.383056640625,2.066371962428093e-09,0.21239301562309265,0
24.208,177.6505126953125,124.75917816162109,222.26652526855469,571.15740966796875,-0.23243217170238495,-320.51873779296875,2.066371962428093e-09,-0.024244394153356552,0
24.212,159.02726745605469,108.68595123291016,203.99897766113281,532.6981201171875,-5.9090156555175781,-317.14349365234375,2.066371962428093e-09,-0.24163353443145752,0
24.216,175.88671875,120.46791839599609,226.29631042480469,533.29229736328125,-5.4326963424682617,-291.44281005859375,2.066371962428093e-09,-0.39928549528121948,0
24.22,194.92402648925781,137.01889038085938,247.70358276367188,525.7811279296875,8.4916439056396484,-249.92146301269531,2.066371962428093e-09,-0.45501232147216797,0
24.224,180.9263916015625,124.25185394287109,227.10002136230469,472.353759765625,15.979641914367676,-223.4281005859375,2.066371962428093e-09,-0.13750834763050079,0
24.228,180.97265625,118.35813903808594,217.65388488769531,439.35488891601562,12.192428588867188,-197.18075561523438,2.066371962428093e-09,0.25933608412742615,0
24.232,215.28266906738281,140.36161804199219,242.1766357421875,447.815185546875,11.997200012207031,-154.30831909179688,2.066371962428093e-09,0.20473527908325195,0
24.236,232.09286499023438,147.79631042480469,245.81608581542969,432.55404663085938,12.575241088867188,-125.89286804199219,2.066371962428093e-09,-0.017077917233109474,0
24.24,229.17839050292969,136.3072509765625,231.45280456542969,400.03091430664062,2.8472747802734375,-121.1612548828125,2.066371962428093e-09,0.0040800771676003933,0
24.244,256.17910766601562,150.56039428710938,254.61328125,410.35418701171875,-7.2789335250854492,-101.18412017822266,2.066371962428093e-09,0.029516959562897682,0
24.248,293.33535766601562,177.3858642578125,288.76840209960938,425.50991821289062,-5.3335928916931152,-63.362506866455078,2.066371962428093e-09,-0.11778446286916733,0
24.252,300.115478515625,178.53620910644531,288.800048828125,393.797607421875,-1.6476297378540039,-38.6856689453125,2.066371962428093e-09,-0.059838157147169113,0
24.256,311.71572875976562,180.84126281738281,297.02377319335938,371.59271240234375,-5.4909744262695312,-18.032791137695312,2.066371962428093e-09,0.13385176658630371,0
24.26,353.347412109375,209.38693237304688,338.72177124023438,393.79730224609375,-7.2850098609924316,17.623357772827148,2.066371962428093e-09,0.041222445666790009,0
24.264,384.986083984375,230.66146850585938,364.24520874023438,406.184326171875,-0.28242653608322144,46.124286651611328,2.066371962428093e-09,-0.16654953360557556,0
24.268,394.17742919921875,229.105712890625,362.066650390625,396.78363037109375,6.8106331825256348,49.200328826904297,2.066371962428093e-09,-0.29746022820472717,0
24.272,422.818603515625,242.8896484375,385.90487670898438,420.99774169921875,6.645108699798584,54.6527099609375,2.066371962428093e-09,-0.44760894775390625,0
24.276,470.92105102539062,279.15179443359375,437.42938232421875,471.12557983398438,4.9844999313354492,78.198829650878906,2.066371962428093e-09,-0.54355323314666748,0
24.28,501.55484008789062,302.19873046875,473.449462890625,493.831298828125,5.6070060729980469,95.432655334472656,2.066371962428093e-09,-0.46902045607566833,0
24.284,526.2197265625,315.15869140625,506.957275390625,504.91250610351562,2.9282023906707764,103.05452728271484,2.066371962428093e-09,-0.39367285370826721,0
24.288,560.94561767578125,338.66708374023438,553.48046875,526.4320068359375,-0.54462945461273193,122.23854827880859,2.066371962428093e-09,-0.3773283064365387,0
24.292,568.56707763671875,346.97006225585938,566.11199951171875,513.1346435546875,2.309546947479248,142.16728210449219,2.066371962428093e-09,-0.23697841167449951,0
24.296,540.35467529296875,323.930419921875,533.61700439453125,460.923583984375,3.6706695556640625,140.59684753417969,2.066371962428093e-09,-0.17726442217826843,0
24.3,522.78546142578125,305.35833740234375,510.07928466796875,432.38729858398438,-1.669268012046814,133.2015380859375,2.066371962428093e-09,-0.51022738218307495,0
24.304,509.48989868164062,295.99609375,490.36459350585938,414.71664428710938,-2.8783164024353027,131.6455078125,2.066371962428093e-09,-1.0037097930908203,0
24.308,458.66375732421875,262.34365844726562,431.76449584960938,352.91146850585938,-0.89328134059906006,115.81587982177734,2.066371962428093e-09,-1.1576789617538452,0
24.312,403.15478515625,222.95993041992188,374.215576171875,291.29364013671875,-7.5629134178161621,90.053634643554688,2.066371962428093e-09,-0.909751296043396,0
24.316,386.46551513671875,214.02937316894531,361.16152954101562,281.90811157226562,-15.973994255065918,81.434432983398438,2.066371962428093e-09,-0.63765621185302734,0
24.32,360.43521118164062,200.68156433105469,330.538818359375,259.36636352539062,-13.462173461914062,75.255722045898438,2.066371962428093e-09,-0.45775541663169861,0
24.324,292.73333740234375,152.78488159179688,249.0791015625,186.60702514648438,-11.406623840332031,45.80657958984375,2.066371962428093e-09,-0.40771427750587463,0
24.328,246.28926086425781,120.05558776855469,196.84481811523438,145.76388549804688,-18.277872085571289,20.357519149780273,2.066371962428093e-09,-0.45678362250328064,0
24.332,239.58930969238281,123.37278747558594,196.39408874511719,155.43998718261719,-18.432861328125,19.78546142578125,2.066371962428093e-09,-0.53108137845993042,0
24.336,202.516357421875,104.90020751953125,163.71858215332031,125.69523620605469,-8.2590866088867188,8.3954906463623047,2.066371962428093e-09,-0.93915402889251709,0
24.34,133.7000732421875,57.607208251953125,94.40948486328125,58.134044647216797,-2.3070316314697266,-23.724472045898438,2.066371962428093e-09,-1.4707533121109009,0
24.344,99.420005798339844,37.925861358642578,64.387977600097656,35.079761505126953,-2.1979911327362061,-37.623119354248047,2.066371962428093e-09,-1.5468708276748657,0
24.348,82.058349609375,35.814197540283203,53.292705535888672,32.065238952636719,-0.020901283249258995,-36.286731719970703,2.066371962428093e-09,-1.1597888469696045,0
24.352,28.876806259155273,4.2561683654785156,0.19230461120605469,-14.182011604309082,1.7234494686126709,-55.869346618652344,2.066371962428093e-09,-0.44902682304382324,0
24.356,-26.517496109008789,-31.040950775146484,-53.733634948730469,-60.640922546386719,-0.19922642409801483,-81.7911376953125,2.066371962428093e-09,0.31124225258827209,0
24.36,-48.574302673339844,-35.968902587890625,-65.42041015625,-68.591880798339844,0.041938483715057373,-84.727157592773438,2.066371962428093e-09,0.767852783203125,0
24.364,-75.849830627441406,-43.014873504638672,-80.603721618652344,-87.310264587402344,5.0148978233337402,-85.6392822265625,2.066371962428093e-09,0.76717299222946167,0
24.368,-124.88279724121094,-72.941673278808594,-121.46806335449219,-131.68757629394531,7.5960326194763184,-104.87711334228516,2.066371962428093e-09,0.28017204999923706,0
24.372,-152.66926574707031,-89.400985717773438,-142.35470581054688,-152.10494995117188,4.1376786231994629,-111.80721282958984,2.066371962428093e-09,-0.37854871153831482,0
24.376,-162.0029296875,-87.927780151367188,-146.45149230957031,-161.36540222167969,4.4533796310424805,-92.80426025390625,2.066371962428093e-09,-0.58168059587478638,0
24.38,-198.12007141113281,-107.52512359619141,-179.79049682617188,-208.86067199707031,9.0936641693115234,-83.077552795410156,2.066371962428093e-09,-0.17589530348777771,0
24.384,-240.5877685546875,-135.50932312011719,-215.72653198242188,-255.27995300292969,3.8416354656219482,-88.546615600585938,2.066371962428093e-09,0.34588280320167542,0
24.388,-249.861083984375,-134.932373046875,-213.57978820800781,-252.33088684082031,-4.3042325973510742,-82.755104064941406,2.066371962428093e-09,0.73462992906570435,0
24.392,-263.40292358398438,-134.25827026367188,-220.45564270019531,-254.19889831542969,-0.24319395422935486,-79.608314514160156,2.066371962428093e-09,0.93798226118087769,0
24.396,-310.20639038085938,-163.22773742675781,-267.21444702148438,-295.09393310546875,4.692868709564209,-102.61747741699219,2.066371962428093e-09,0.83415526151657104,0
24.4,-339.17440795898438,-180.2171630859375,-293.404541015625,-309.54501342773438,0.87410181760787964,-122.71958923339844,2.066371962428093e-09,0.69828718900680542,0
24.404,-335.29043579101562,-167.93766784667969,-285.93115234375,-285.79608154296875,0.79484272003173828,-119.66092681884766,2.066371962428093e-09,0.7368701696395874,0
