location,corrAns,thisN,thisTrialN,thisRepN,response_2.keys,response_2.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Fixation.started,fixation_1.started,fixation_1.stopped,Fixation.stopped,N_back_2_trials.started,grid_lines_2.started,target_square_2.started,response_2.started,fixation_3.started,target_square_2.stopped,fixation_3.stopped,N_back_2_trials.stopped,trials.response_2.keys,trials.response_2.corr,LIFU_marker,LSL_Time,grid_lines_2.stopped,response_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"[0.2, 0]",None,27,27,0,None,1,0,27,27,27,95.2061530998908,,,,,,,,,,,,,,95.19890049984679,95.21437529986724,95.21437529986724,95.21437529986724,96.21523729991168,96.2077219998464,97.20795590011403,97.20073819998652,None,1,None,2296774.5043084,97.20795590011403,97.20795590011403,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0.2]",None,28,28,0,None,1,0,28,28,28,97.20795590011403,,,,,,,,,,,,,,97.2015872001648,97.2160541000776,97.2160541000776,97.2160541000776,98.21737849991769,98.20895970007405,99.20935009978712,99.20130700012669,None,1,None,2296776.5069624,99.20935009978712,99.20935009978712,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0]",space,29,29,0,None,0,0,29,29,29,99.20935009978712,,,,,,,,,,,,,,99.20190030010417,99.21745119988918,99.21745119988918,99.21745119988918,100.21850109985098,100.21092949993908,101.21093440009281,101.20306820003316,None,0,None,2296778.5073185,101.21093440009281,101.21093440009281,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, -0.2]",None,30,30,0,None,1,0,30,30,30,101.21093440009281,,,,,,,,,,,,,,101.20366960018873,101.21924210013822,101.21924210013822,101.21924210013822,102.2114046998322,102.2114046998322,103.20482259988785,103.2053367998451,None,1,None,2296780.5090914,103.21203539986163,103.21203539986163,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",None,31,31,0,None,1,0,31,31,31,103.21203539986163,,,,,,,,,,,,,,103.20596639998257,103.21203539986163,103.21203539986163,103.21203539986163,104.21359239984304,104.20503829978406,105.20597890019417,105.19839669996873,None,1,1.0,2296782.5113683,105.20597890019417,105.20597890019417,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0.2]",None,32,32,0,None,1,0,32,32,32,105.20597890019417,,,,,,,,,,,,,,105.19907069997862,105.21445989981294,105.21445989981294,105.21445989981294,106.21497449977323,106.2068707998842,107.20780069986358,107.19963310007006,None,1,None,2296784.5044874,107.20780069986358,107.20780069986358,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, 0.2]",None,33,33,0,None,1,0,33,33,33,107.20780069986358,,,,,,,,,,,,,,107.20039090001956,107.21607379987836,107.21607379987836,107.21607379987836,108.21487540006638,108.21487540006638,109.20887590013444,109.20201830007136,None,1,0.0,2296786.5057827,109.20887590013444,109.20887590013444,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0]",None,34,34,0,None,1,0,34,34,34,109.20887590013444,,,,,,,,,,,,,,109.20281569985673,109.21742499992251,109.21742499992251,109.21742499992251,110.20972959976643,110.20972959976643,111.20474429987371,111.20510010002181,None,1,None,2296788.5082285,111.21050800010562,111.21050800010562,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",None,35,35,0,None,1,0,35,35,35,111.21050800010562,,,,,,,,,,,,,,111.20544900000095,111.21050800010562,111.21050800010562,111.21050800010562,112.21188869979233,112.20506299985573,113.20570540009066,113.19953469978645,None,1,None,2296790.5108954,113.20570540009066,113.20570540009066,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",None,36,36,0,None,1,0,36,36,36,113.20570540009066,,,,,,,,,,,,,,113.20029210019857,113.21341660013422,113.21341660013422,113.21341660013422,114.21295539988205,114.20611219992861,115.20512859988958,115.19845130015165,None,1,None,2296792.5056763,115.20512859988958,115.20512859988958,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, 0.2]",None,37,37,0,None,1,0,37,37,37,115.20512859988958,,,,,,,,,,,,,,115.19930739980191,115.21442729979753,115.21442729979753,115.21442729979753,116.21506249997765,116.20633020019159,117.20695509994403,117.19874999998137,None,1,None,2296794.5046395,117.20695509994403,117.20695509994403,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0.2, -0.2]",space,38,38,0,None,0,0,38,38,38,117.20695509994403,,,,,,,,,,,,,,117.19917949987575,117.21542660007253,117.21542660007253,117.21542660007253,118.21641900017858,118.20775269996375,119.21030730009079,119.20062639983371,None,0,None,2296796.5046191,119.21030730009079,119.21030730009079,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[-0.2, 0.2]",None,39,39,0,None,1,0,39,39,39,119.21030730009079,,,,,,,,,,,,,,119.20118559990078,119.21664999984205,119.21664999984205,119.21664999984205,120.21772920014337,120.20933939982206,121.20980890002102,121.20253450004384,None,1,None,2296798.5065894,121.20980890002102,121.20980890002102,demo,001,2026-07-09_14h22.17.376,untitled,,2026.1.3,121.20036833227604,2026-07-09 14h22.17.926018 -0700,
"[0, -0.2]",None,40,40,0,,,0,40,40,40,121.20980890002102,,,,,,,,,,,,,,121.20296479994431,121.2187478998676,121.2187478998676,121.2187478998676,,,,,,,,,,,,,,,,,,,
