location,corrAns,thisN,thisTrialN,thisRepN,response_2.keys,response_2.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Fixation.started,fixation_1.started,fixation_1.stopped,Fixation.stopped,N_back_2_trials.started,grid_lines_2.started,target_square_2.started,response_2.started,fixation_3.started,target_square_2.stopped,fixation_3.stopped,N_back_2_trials.stopped,trials.response_2.keys,trials.response_2.corr,LIFU_marker,LSL_Time,grid_lines_2.stopped,response_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"[0, -0.2]",None,18,18,0,None,1,0,18,18,18,119.69995639985427,,,,,,,,,,,,,,119.69332999968901,119.7079443000257,119.7079443000257,119.7079443000257,120.70928750000894,120.7007287000306,121.70094419969246,121.69423259980977,None,1,None,2379940.0942148,121.70094419969246,121.70094419969246,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0]",None,19,19,0,None,1,0,19,19,19,121.70094419969246,,,,,,,,,,,,,,121.69481030013412,121.71004709973931,121.71004709973931,121.71004709973931,122.7121202996932,122.70295460009947,123.70372449979186,123.69662979990244,None,1,0.0,2379942.0957332,123.70372449979186,123.70372449979186,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, -0.2]",space,20,20,0,None,0,0,20,20,20,123.70372449979186,,,,,,,,,,,,,,123.69822929985821,123.71255860012025,123.71255860012025,123.71255860012025,124.71284659998491,124.7041007000953,125.70438869995996,125.69643289968371,None,0,None,2379944.0989668,125.70438869995996,125.70438869995996,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[-0.2, 0.2]",None,21,21,0,None,1,0,21,21,21,125.70438869995996,,,,,,,,,,,,,,125.69694860000163,125.71313459984958,125.71313459984958,125.71313459984958,126.70616019982845,126.70616019982845,127.69792679976672,127.69851800007746,None,1,None,2379946.0979238,127.70611339993775,127.70611339993775,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, -0.2]",None,22,22,0,None,1,0,22,22,22,127.70611339993775,,,,,,,,,,,,,,127.69920030003414,127.70611339993775,127.70611339993775,127.70611339993775,128.70754979969934,128.69862299971282,129.69965029973537,129.6925403997302,None,1,None,2379948.100122,129.69965029973537,129.69965029973537,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[-0.2, 0.2]",space,23,23,0,None,0,0,23,23,23,129.69965029973537,,,,,,,,,,,,,,129.6936808996834,129.7080963999033,129.7080963999033,129.7080963999033,130.70848600007594,130.70067259995267,131.70090569974855,131.69321219995618,None,0,None,2379950.0945735,131.70090569974855,131.70090569974855,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, 0]",None,24,24,0,None,1,0,24,24,24,131.70090569974855,,,,,,,,,,,,,,131.69400150002912,131.70904270000756,131.70904270000756,131.70904270000756,132.7104243999347,132.70194269996136,133.70425330009311,133.6970067000948,None,1,1.0,2379952.0949137,133.70425330009311,133.70425330009311,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0.2]",None,25,25,0,None,1,0,25,25,25,133.70425330009311,,,,,,,,,,,,,,133.69844039995223,133.71199209988117,133.71199209988117,133.71199209988117,134.711670699995,134.70354430004954,135.70498730009422,135.6968117998913,None,1,None,2379954.09931,135.70498730009422,135.70498730009422,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[-0.2, -0.2]",None,26,26,0,None,1,0,26,26,26,135.70498730009422,,,,,,,,,,,,,,135.69760549999774,135.7137698000297,135.7137698000297,135.7137698000297,136.7054137000814,136.7054137000814,137.69796200003475,137.69861839991063,None,1,0.0,2379956.098534,137.70768440002576,137.70768440002576,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0]",None,27,27,0,None,1,0,27,27,27,137.70768440002576,,,,,,,,,,,,,,137.6995914997533,137.70768440002576,137.70768440002576,137.70768440002576,138.7068580999039,138.7068580999039,139.6989269000478,139.69103679992259,None,1,None,2379958.1004918,139.6989269000478,139.6989269000478,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0, 0.2]",None,28,28,0,None,1,0,28,28,28,139.6989269000478,,,,,,,,,,,,,,139.6922615999356,139.70782249979675,139.70782249979675,139.70782249979675,140.70848869998008,140.70006940001622,141.70139699988067,141.69310460006818,None,1,None,2379960.0931057,141.70139699988067,141.70139699988067,demo,001,2026-07-10_13h27.33.971,untitled,,2026.1.3,94.09834060004447,2026-07-10 13h27.34.512337 -0700,
"[0.2, 0]",space,29,29,0,,,0,29,29,29,141.70139699988067,,,,,,,,,,,,,,141.6940083997324,141.70865149982274,141.70865149982274,141.70865149982274,,,,,,,,,,,,,,,,,,,
