Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06
1606255.5616579,-12676.4296875,1.2576652765274048,1.5817219018936157,0.7389082908630371,-0.3782516419887543,-0.39818304777145386
1606255.5618093,-13353.96875,1.1496673822402954,1.321735143661499,0.7501333355903625,-0.37556618452072144,-0.39818304777145386
1606255.567941,-12286.138671875,1.0144621133804321,1.0291334390640259,0.7567176818847656,-0.3739909529685974,-0.39818304777145386
1606255.5786864,-11578.537109375,0.85407954454422,0.7294519543647766,0.7589548230171204,-0.3734557628631592,-0.39818304777145386
1606255.5790849,-12384.8935546875,0.6709931492805481,0.45023179054260254,0.7575786709785461,-0.37378495931625366,-0.39818304777145386
1606255.579336,-13453.794921875,0.46821966767311096,0.21922965347766876,0.7537420988082886,-0.3747028410434723,-0.39818304777145386
1606255.5978727,-12497.6875,0.24940259754657745,0.06220166012644768,0.7489554286003113,-0.3758479654788971,-0.3758479654788971
1606255.5982462,-11596.3720703125,0.018474766984581947,0.0003413170052226633,0.7449892163276672,-0.3767968714237213,-0.3758479654788971
1606255.5986335,-12117.2685546875,-0.22042937576770782,0.048589110374450684,0.7437517046928406,-0.3770929276943207,-0.3758479654788971
1606255.5988213,-13484.8857421875,-0.4626898765563965,0.21408192813396454,0.747143566608429,-0.3762814402580261,-0.3758479654788971
1606255.6112929,-12708.2607421875,-0.7033880352973938,0.49475473165512085,0.7568990588188171,-0.3739475607872009,-0.3758479654788971
1606255.6115313,-11658.0029296875,-0.9378002285957336,0.8794692754745483,0.7744429707527161,-0.369750440120697,-0.3758479654788971
1606255.6118006,-11898.328125,-1.161288857460022,1.3485918045043945,0.8007620573043823,-0.36345404386520386,-0.3758479654788971
1606255.6156923,-13419.4873046875,-1.368987798690796,1.874127745628357,0.8362864255905151,-0.35495537519454956,-0.3758479654788971
1606255.6280078,-12917.615234375,-1.5561473369598389,2.4215946197509766,0.8808124661445618,-0.3443032205104828,-0.3758479654788971
1606255.6292311,-11768.1044921875,-1.7185767889022827,2.9535059928894043,0.9334882497787476,-0.3317013680934906,-0.3175021708011627
1606255.6295178,-11751.271484375,-1.8524885177612305,3.431713819503784,0.9928410649299622,-0.3175021708011627,-0.3175021708011627
1606255.632867,-13243.5810546875,-1.9543664455413818,3.8195483684539795,1.0568416118621826,-0.30219095945358276,-0.3175021708011627
1606255.6410627,-13080.740234375,-2.0212032794952393,4.085262298583984,1.1230239868164062,-0.2863578796386719,-0.3175021708011627
1606255.6426808,-11929.607421875,-2.050469160079956,4.2044243812561035,1.188638687133789,-0.2706605792045593,-0.3175021708011627
1606255.6430944,-11656.6201171875,-2.039940595626831,4.1613569259643555,1.2508283853530884,-0.25578269362449646,-0.3175021708011627
1606255.6464869,-12994.6484375,-1.9880149364471436,3.9522032737731934,1.306841254234314,-0.2423824816942215,-0.3175021708011627
1606255.6577937,-13232.302734375,-1.8939781188964844,3.587153196334839,1.3542652130126953,-0.23103702068328857,-0.3175021708011627
1606255.6581232,-12108.732421875,-1.757683515548706,3.089451551437378,1.3912490606307983,-0.22218923270702362,-0.3175021708011627
1606255.6583541,-11605.9560546875,-1.5794169902801514,2.4945578575134277,1.4167009592056274,-0.21610026061534882,-0.3175021708011627
1606255.6617625,-12697.5546875,-1.3603484630584717,1.8505477905273438,1.430479645729065,-0.212803915143013,-0.3175021708011627
1606255.6729484,-13372.9716796875,-1.1026912927627563,1.215928077697754,1.4335349798202515,-0.2120729684829712,-0.2120729684829712
1606255.673525,-12296.0830078125,-0.8093759417533875,0.6550893783569336,1.4279779195785522,-0.2134023904800415,-0.2120729684829712
1606255.6739803,-11584.8076171875,-0.4840516149997711,0.2343059480190277,1.417075753211975,-0.21601057052612305,-0.2120729684829712
1606255.6772878,-12399.412109375,-0.13133785128593445,0.01724962890148163,1.4051578044891357,-0.21886177361011505,-0.2120729684829712
