Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07
73.344,-84106.421875,-19.4412841796875,377.96353149414062,407.515869140625,96.936813354492188,105.84320068359375,0.26340675354003906
73.348,-82225.9765625,-20.664337158203125,427.01483154296875,402.614990234375,95.76434326171875,93.70159912109375,0.2977195680141449
73.352,-82459.671875,-21.582199096679688,465.79135131835938,398.07113647460938,94.67730712890625,93.70159912109375,0.24176526069641113
73.356,-84225.8984375,-22.198740005493164,492.78408813476562,393.99267578125,93.70159912109375,93.70159912109375,0.080169104039669037
73.36,-84326.125,-22.522481918334961,507.26214599609375,390.50189208984375,92.866477966308594,93.70159912109375,-0.091404959559440613
73.364,-82495.484375,-22.565975189208984,509.22323608398438,387.72647094726562,92.202499389648438,93.70159912109375,-0.16266302764415741
73.368,-82201.3984375,-22.345149993896484,499.30575561523438,385.787353515625,91.738609313964844,93.70159912109375,-0.11669079214334488
73.372,-83963.25,-21.878692626953125,478.67718505859375,384.78314208984375,91.49835205078125,93.70159912109375,-0.028420906513929367
73.376,-84491.796875,-21.187511444091797,448.91064453125,384.77288818359375,91.495895385742188,93.70159912109375,0.011009742505848408
73.38,-82817.0859375,-20.294229507446289,411.855712890625,385.75991821289062,91.732040405273438,93.70159912109375,-0.039897847920656204
73.384,-82011.2109375,-19.222707748413086,369.512451171875,387.67822265625,92.190963745117188,93.70159912109375,-0.15001320838928223
73.388,-83659.9765625,-17.997579574584961,323.912841796875,390.38372802734375,92.838218688964844,93.70159912109375,-0.25442948937416077
73.392,-84584.3125,-16.643795013427734,277.015869140625,393.65127563476562,93.619918823242188,93.70159912109375,-0.31674465537071228
73.396,-83149.125,-15.186160087585449,230.61946105957031,397.17938232421875,94.463966369628906,94.463966369628906,-0.32174652814865112
73.4,-81887.671875,-13.64887523651123,186.29179382324219,400.60189819335938,95.282752990722656,94.463966369628906,-0.24892327189445496
73.404,-83335.1015625,-12.05512809753418,145.32612609863281,403.50650024414062,95.977638244628906,94.463966369628906,-0.095283292233943939
73.408,-84595.2890625,-10.426678657531738,108.71562194824219,405.458740234375,96.444679260253906,94.463966369628906,0.10227034986019135
73.412,-83460.9140625,-8.7835187911987305,77.150192260742188,406.02978515625,96.581283569335938,94.463966369628906,0.2710508406162262
73.416,-81848.7265625,-7.1435766220092773,51.030689239501953,404.82611083984375,96.293319702148438,94.463966369628906,0.3511008620262146
73.42,-82996.796875,-5.5225019454956055,30.498027801513672,401.51824951171875,95.501976013183594,94.463966369628906,0.35377210378646851
73.424,-84510,-3.933518648147583,15.472569465637207,395.86679077148438,94.149948120117188,94.463966369628906,0.33707231283187866
73.428,-83743.3515625,-2.387359619140625,5.6994857788085938,387.74365234375,92.20660400390625,94.463966369628906,0.33623671531677246
73.432,-81927.109375,-0.89228361845016479,0.79617005586624146,377.146240234375,89.671348571777344,94.463966369628906,0.34510177373886108
73.436,-82668.0234375,0.54583597183227539,0.29793691635131836,364.20370483398438,86.575050354003906,86.575050354003906,0.33387899398803711
73.44,-84340.046875,1.9233192205429077,3.6991569995880127,349.17425537109375,82.979476928710938,86.575050354003906,0.26433530449867249
73.444,-83994.625,3.2383968830108643,10.487213134765625,332.43450927734375,78.974769592285156,86.575050354003906,0.12055496126413345
73.448,-82105.6015625,4.490847110748291,20.167705535888672,314.45980834960938,74.674598693847656,86.575050354003906,-0.055479954928159714
73.452,-82361.9375,5.6815743446350098,32.280292510986328,295.79891967773438,70.21026611328125,86.575050354003906,-0.18714220821857452
73.456,-84111.546875,6.8121604919433594,46.405529022216797,277.04315185546875,65.723243713378906,86.575050354003906,-0.23353762924671173
73.46,-84200.3984375,7.884401798248291,62.163787841796875,258.79336547851562,61.357261657714844,86.575050354003906,-0.21327288448810577
73.464,-82364.8359375,8.8998622894287109,79.207557678222656,241.62570190429688,57.250171661376953,86.575050354003906,-0.15347203612327576
73.468,-82088.7734375,9.8594589233398438,97.20892333984375,226.0595703125,53.526214599609375,86.575050354003906,-0.045278746634721756
73.472,-83847.359375,10.763096809387207,115.84426116943359,212.52900695800781,50.289237976074219,86.575050354003906,0.12234178930521011
73.476,-84372.1875,11.609377861022949,134.77766418457031,201.35978698730469,47.617176055908203,47.617176055908203,0.29716342687606812
73.48,-82679.9375,12.395401000976562,153.64596557617188,192.75346374511719,45.558246612548828,47.617176055908203,0.36430844664573669
73.484,-81890.8984375,13.116622924804688,172.0457763671875,186.77890014648438,44.128925323486328,47.617176055908203,0.22879266738891602
73.488,-83551.859375,13.766820907592773,189.52536010742188,183.3720703125,43.313892364501953,47.617176055908203,-0.10402937978506088
73.492,-84469.375,14.338119506835938,205.5816650390625,182.34323120117188,43.067760467529297,47.617176055908203,-0.51122504472732544
73.496,-83014.796875,14.821139335632324,219.66618347167969,183.3912353515625,43.318473815917969,47.617176055908203,-0.7980683445930481
73.5,-81765.3359375,15.205235481262207,231.19918823242188,186.1236572265625,43.97216796875,47.617176055908203,-0.82752877473831177
73.504,-83244.6640625,15.478877067565918,239.59565734863281,190.08088684082031,44.918872833251953,47.617176055908203,-0.63205385208129883
73.508,-84488.75,15.630104064941406,244.30014038085938,194.76339721679688,46.039085388183594,47.617176055908203,-0.35125526785850525
73.512,-83344.4375,15.64708423614502,244.83125305175781,199.65998840332031,47.210529327392578,47.617176055908203,-0.10264652967453003
73.516,-81750.1875,15.51868724822998,240.82966613769531,204.27534484863281,48.314678192138672,48.314678192138672,0.070588648319244385
73.52,-82933.2265625,15.235095024108887,232.10812377929688,208.15568542480469,49.242992401123047,48.314678192138672,0.19050927460193634
73.524,-84431.1640625,14.788365364074707,218.69575500488281,210.91093444824219,49.902141571044922,48.314678192138672,0.28025689721107483
