Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2298699.1724277,26515.462890625,-5145.57421875,-13352.5859375,22952.177734375,23250.24609375,28158.71484375,-7015.7529296875,35.510040283203125,1260.962890625,4858.01806640625,735.2512817382812,738.64501953125,494.051025390625
2298699.1766296,25933.505859375,-5193.30615234375,-13210.583984375,22525.8125,22901.796875,28871.77734375,-7386.61328125,26.33013916015625,693.2762451171875,4834.84912109375,731.74072265625,738.64501953125,493.9556579589844
2298699.1848256,27188.115234375,-4811.4296875,-13127.4482421875,22623.96875,23245.052734375,28399.947265625,-6853.46240234375,17.531036376953125,307.3372497558594,4812.7529296875,728.3928833007812,738.64501953125,491.6668395996094
2298699.1876631,28057.958984375,-4715.70556640625,-13312.9609375,23098.78125,23681.640625,27484.32421875,-6328.60693359375,9.230450630187988,85.20121765136719,4795.47802734375,725.775390625,738.64501953125,492.239013671875
2298699.1893242,26817.46484375,-5086.16015625,-13394.1435546875,23030.49609375,23350.40625,27939.681640625,-6863.88134765625,1.5070714950561523,2.2712645530700684,4785.13427734375,724.2083129882812,738.64501953125,493.3834533691406
2298699.1938747,25855.021484375,-5239.89306640625,-13264.466796875,22566.728515625,22903.349609375,28810.66796875,-7403.73193359375,-5.598939418792725,31.34812355041504,4782.03125,723.7380981445312,738.64501953125,492.7159118652344
2298699.1957963,26863.765625,-4897.2841796875,-13141.8955078125,22572.306640625,23140.052734375,28553.05859375,-7007.60009765625,-12.08385944366455,146.0196533203125,4784.6982421875,724.14208984375,738.64501953125,492.4297790527344
2298699.1989654,28160.025390625,-4672.2412109375,-13311.005859375,23047.328125,23676.32421875,27476.384765625,-6300.04443359375,-17.977157592773438,323.17816162109375,4790.09619140625,724.9599609375,724.9599609375,493.4073181152344
2298699.2004149,27106.0,-5014.9921875,-13417.005859375,23086.599609375,23443.984375,27740.337890625,-6727.72021484375,-23.336889266967773,544.6103515625,4794.00146484375,725.5517578125,724.9599609375,492.3582458496094
2298699.204206,25821.212890625,-5273.48583984375,-13305.998046875,22627.546875,22922.115234375,28711.51171875,-7401.3232421875,-28.243555068969727,797.6984252929688,4791.52880859375,725.1771240234375,724.9599609375,490.78466796875
2298699.2155147,26591.615234375,-4976.4638671875,-13159.109375,22539.474609375,23052.52734375,28648.94921875,-7136.58447265625,-32.79316329956055,1075.3916015625,4777.73583984375,723.0872802734375,724.9599609375,491.07080078125
2298699.2181436,28168.87109375,-4646.61181640625,-13293.2685546875,22975.900390625,23636.390625,27517.51171875,-6322.05078125,-37.090057373046875,1375.6724853515625,4748.265625,718.6220703125,724.9599609375,491.404541015625
2298699.2187595,27351.287109375,-4945.921875,-13419.4375,23116.921875,23512.603515625,27577.28125,-6622.6484375,-41.2396354675293,1700.7076416015625,4699.95703125,711.3026123046875,724.9599609375,492.6920471191406
2298699.2263225,25879.88671875,-5269.19384765625,-13329.6513671875,22698.953125,22968.869140625,28570.890625,-7361.79443359375,-45.34087371826172,2055.794921875,4631.3671875,700.91015625,724.9599609375,493.9794921875
2298699.228664,26380.087890625,-5037.38037109375,-13177.6591796875,22511.984375,22982.837890625,28681.974609375,-7234.59765625,-49.47917556762695,2448.188720703125,4543.14697265625,687.54345703125,724.9599609375,493.359619140625
2298699.2308557,28053.453125,-4643.4404296875,-13255.0966796875,22885.755859375,23557.521484375,27626.708984375,-6412.5068359375,-53.7201042175293,2885.849609375,4438.22265625,671.6458740234375,724.9599609375,490.11712646484375
2298699.2323031,27558.13671875,-4882.14599609375,-13397.71875,23130.25,23563.150390625,27459.791015625,-6548.6669921875,-58.104400634765625,3376.12109375,4321.76318359375,654.00048828125,724.9599609375,494.051025390625
2298699.2395609,26022.224609375,-5254.34130859375,-13352.109375,22776.962890625,23028.306640625,28382.615234375,-7294.75146484375,-62.643882751464844,3924.255859375,4200.90234375,635.6882934570312,635.6882934570312,491.76220703125
2298699.2495172,26206.974609375,-5096.60302734375,-13195.5625,22499.302734375,22928.26171875,28691.79296875,-7315.70849609375,-67.31852722167969,4531.7841796875,4084.247314453125,618.01318359375,635.6882934570312,493.2880859375
2298699.2508847,27820.400390625,-4685.06884765625,-13214.4951171875,22784.880859375,23449.13671875,27794.771484375,-6552.6484375,-72.07518005371094,5194.8310546875,3981.17919921875,602.3968505859375,635.6882934570312,491.9529724121094
2298699.2526307,27718.76171875,-4839.015625,-13384.5830078125,23120.619140625,23590.04296875,27371.52734375,-6496.5732421875,-76.82808685302734,5902.5546875,3901.028076171875,590.2527465820312,635.6882934570312,492.04827880859375
2298699.2600785,26230.02734375,-5217.98193359375,-13376.8095703125,22852.375,23107.984375,28165.177734375,-7190.3232421875,-81.4606704711914,6635.84130859375,3852.16796875,582.849609375,635.6882934570312,492.4297790527344
2298699.2640519,26059.916015625,-5149.5078125,-13214.0419921875,22492.171875,22884.396484375,28679.255859375,-7378.53125,-85.82878112792969,7366.57958984375,3841.1328125,581.1776123046875,635.6882934570312,492.0245056152344
