EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08,timestamp_rel,LIFU_LSL_time,marker,LSL_time,theta_z,LSL_time_rel
2.78,794.9324340820312,376.9140625,732.9558715820312,1366.75390625,194.68234252929688,815.634765625,2352.737060546875,2440.98193359375,,,,,,
2.784,744.2132568359375,328.0269470214844,648.71533203125,1389.7822265625,194.99714660644528,759.5372924804686,2303.59326171875,2405.647705078125,,,,,,
2.788,692.9625854492188,283.5098571777344,576.7326049804688,1405.215576171875,194.89035034179688,704.5087890625,2243.846435546875,2356.329345703125,,,,,,
2.792,642.6102294921875,244.1779327392578,517.2023315429688,1413.443359375,194.3516845703125,651.9189453125,2176.274658203125,2295.540283203125,,,,,,
2.796,594.4119262695312,210.47782897949216,469.665771484375,1415.2406005859375,193.3680419921875,602.8944091796875,2103.821044921875,2226.14990234375,,,,,,
2.8,549.4276123046875,182.51667785644528,433.2025451660156,1411.7232666015625,191.9368896484375,558.3209838867188,2029.464599609375,2151.241455078125,,,,,,
2.804,508.5201721191406,160.11520385742188,406.6307067871094,1404.2738037109375,190.07955932617188,518.8621826171875,1956.0950927734373,2073.965576171875,,,,,,
2.808,472.3673706054688,142.8767547607422,388.6922302246094,1394.442138671875,187.8522491455078,484.9915466308594,1886.3997802734373,1997.4036865234373,,,,,,
2.812,441.4827575683594,130.2620086669922,378.206298828125,1383.8294677734375,185.3522186279297,457.0265502929688,1822.7652587890625,1924.4384765625,,,,,,
2.816,416.2359313964844,121.66147613525392,374.1774291992188,1373.9681396484375,182.718017578125,435.159423828125,1767.19921875,1857.640380859375,,,,,,
2.82,396.8704528808594,116.4585418701172,375.8509826660156,1366.208984375,180.12374877929688,419.480224609375,1721.2757568359375,1799.174560546875,,,,,,
2.824,383.515625,114.078857421875,382.715087890625,1361.6279296875,177.767578125,409.99066162109375,1686.1015625,1750.732421875,,,,,,
2.828,376.19253540039057,114.02349853515624,394.45843505859375,1360.9583740234375,175.85653686523438,406.6087951660156,1662.3046875,1713.486328125,,,,,,
2.832,374.81362915039057,115.88497161865234,410.895751953125,1364.5595703125,174.5892333984375,409.16546630859375,1650.0452880859375,1688.073974609375,,,,,,
