Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
8.624,-37123.70703125,-0.21272039413452148,0.045249961316585541,44.471458435058594,10.084080696105957,9.9756240844726562
8.628,-36965.6796875,0.56371957063674927,0.31777971982955933,44.344806671142578,10.05378246307373,9.9756240844726562
8.632,-37188.60546875,1.299997091293335,1.6899925470352173,44.106903076171875,9.9968671798706055,9.9756240844726562
8.636,-37536.8359375,1.988268256187439,3.9532103538513184,43.732982635498047,9.9074125289916992,9.9074125289916992
8.64,-37180.35546875,2.6220283508300781,6.875032901763916,43.202648162841797,9.7805376052856445,9.9074125289916992
8.644,-36960.5546875,3.1958591938018799,10.213516235351562,42.502643585205078,9.613072395324707,9.9074125289916992
8.648,-37105.94921875,3.7053680419921875,13.729751586914062,41.629020690917969,9.4040727615356445,9.9074125289916992
8.652,-37548.3984375,4.1474409103393555,17.201263427734375,40.588714599609375,9.1551942825317383,9.9074125289916992
8.656,-37230.28125,4.5202383995056152,20.432552337646484,39.40008544921875,8.8708324432373047,9.9074125289916992
8.66,-36967.875,4.8229751586914062,23.261089324951172,38.092548370361328,8.5580263137817383,9.9074125289916992
8.664,-37044.45703125,5.0558881759643555,25.562005996704102,36.705131530761719,8.2261075973510742,9.9074125289916992
8.668,-37541.25,5.2202301025390625,27.250802993774414,35.284141540527344,7.8861579895019531,9.9074125289916992
8.672,-37277.41796875,5.3180036544799805,28.281164169311523,33.879993438720703,7.5502381324768066,9.9074125289916992
8.676,-36986.8046875,5.3518171310424805,28.641946792602539,32.543621063232422,7.230532169342041,7.230532169342041
8.68,-37005.35546875,5.3249802589416504,28.355417251586914,31.322673797607422,6.9384384155273438,7.230532169342041
8.684,-37494.0625,5.2413673400878906,27.471933364868164,30.257884979248047,6.6837043762207031,7.230532169342041
8.688,-37333.54296875,5.1050667762756348,26.06170654296875,29.379848480224609,6.4736480712890625,7.230532169342041
8.692,-37017.82421875,4.9203405380249023,24.209753036499023,28.706518173217773,6.3125638961791992,7.230532169342041
8.696,-36974.95703125,4.6917862892150879,22.012859344482422,28.241613388061523,6.2013425827026367,7.230532169342041
8.7,-37417.125,4.4241585731506348,19.573177337646484,27.974161148071289,6.1373586654663086,7.230532169342041
8.704,-37392.95703125,4.1221122741699219,16.991811752319336,27.879125595092773,6.1146230697631836,7.230532169342041
8.708,-37064.41796875,3.7902500629425049,14.365995407104492,27.919124603271484,6.1241927146911621,6.1937041282653809
8.712,-36962.58203125,3.4331779479980469,11.786710739135742,28.047109603881836,6.154810905456543,6.1937041282653809
8.716,-37307.0234375,3.0553200244903564,9.3349809646606445,28.209682464599609,6.1937041282653809,6.1937041282653809
8.72,-37472.34375,2.6608517169952393,7.0801315307617188,28.350948333740234,6.2274999618530273,6.1937041282653809
8.724,-37115.4296875,2.2537951469421387,5.0795927047729492,28.416454315185547,6.2431707382202148,6.1937041282653809
8.728,-36957.40625,1.8379170894622803,3.3779392242431641,28.357070922851562,6.2289643287658691,6.1937041282653809
8.732,-37197.6875,1.4166237115859985,2.0068225860595703,28.132375717163086,6.1752090454101562,6.1937041282653809
