Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
401067.8066015,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,1.5072851181030273
401067.8078899,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,1.3850682973861694
401067.8205404,199999.96875,1.4598714175552904e-19,2.1312244647829783e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,1.3583505153656006
401067.820869,199999.96875,1.4574309762543176e-19,2.1241050278051296e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,1.46330988407135
401067.8210774,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,1.64521062374115
401067.8212605,199999.96875,1.4462142779011278e-19,2.0915359087674458e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,1.8040952682495117
401067.8501179,199999.96875,1.4418788175155842e-19,2.0790143260797785e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,1.8726394176483154
401067.8507404,199999.96875,1.439837103119256e-19,2.0731309744773108e-38,2.1014058143710712e-38,-0.5550239682197571,-0.5550239682197571,1.8287957906723022
401067.8509177,199999.96875,1.4400618636013232e-19,2.0737782342379824e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,1.6783380508422852
401067.8510746,199999.96875,1.442502304902296e-19,2.080812752528893e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,1.458272933959961
401067.8648143,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.1018602554630517e-38,-0.5550239682197571,-0.5550239682197571,1.230800986289978
401067.8652982,199999.96875,1.4537190032554858e-19,2.1132989146974888e-38,2.1025100375609592e-38,-0.5550239682197571,-0.5550239682197571,1.0459356307983398
401067.8656191,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,0.9035638570785522
401067.8662272,199999.96875,1.4600961780373576e-19,2.1318809731135145e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,0.7755802273750305
401067.8799499,199999.96875,1.4598714175552904e-19,2.1312244647829783e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,0.6623859405517578
401067.8801267,199999.96875,1.4574309762543176e-19,2.1241050278051296e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,0.600123405456543
401067.8802968,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,0.6136414408683777
401067.8804543,199999.96875,1.4462142779011278e-19,2.0915359087674458e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,0.670432448387146
401067.8954992,199999.96875,1.4418788175155842e-19,2.0790143260797785e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,0.7163944244384766
401067.8958104,199999.96875,1.439837103119256e-19,2.0731309744773108e-38,2.1014058143710712e-38,-0.5550239682197571,-0.5550239682197571,0.7679557800292969
401067.8959716,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,0.8922613859176636
401067.8961414,199999.96875,1.442502304902296e-19,2.080812752528893e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,1.0783907175064087
401067.909567,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,1.2158584594726562
401067.9098526,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025100375609592e-38,-0.5550239682197571,-0.5550239682197571,1.2001826763153076
401067.9100913,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,1.0076320171356201
401067.9102683,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,0.7069646716117859
401067.9243415,199999.96875,1.4598714175552904e-19,2.1312244647829783e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,0.40558624267578125
401067.9245777,199999.96875,1.457431234748259e-19,2.1241058685842082e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,0.1523088663816452
401067.9247601,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,-0.08295851945877075
401067.9249322,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,-0.31816157698631287
401067.939628,199999.96875,1.4418788175155842e-19,2.0790143260797785e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,-0.48797816038131714
401067.9397975,199999.96875,1.4398374908601682e-19,2.0731320955160822e-38,2.1014055341113783e-38,-0.5550239682197571,-0.5550239682197571,-0.5045730471611023
401067.9399555,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,-0.3269886374473572
401067.9402343,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,0.07882890850305557
401067.9554052,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,0.7447494268417358
401067.9558241,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025097573012663e-38,-0.5550239682197571,-0.5550239682197571,1.6229747533798218
401067.9559836,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031469277129948e-38,-0.5550239682197571,-0.5550239682197571,2.60888671875
401067.9561246,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.1035186921955802e-38,-0.5550239682197571,-0.5550239682197571,3.6462161540985107
