Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2126795.9562899,40130.76171875,20877.103515625,10179.115234375,9582.5205078125,32636.859375,50357.53125,56656.89453125,6.574800968170166,43.22800827026367,21.71493148803711,2.478020429611206,1.954738974571228,-0.0766834244132042
2126795.9668001,40747.86328125,21362.521484375,9668.4453125,9016.7294921875,32285.693359375,51351.09375,56546.66796875,6.1888427734375,38.30177688598633,22.033306121826172,2.5262584686279297,1.954738974571228,0.05124761536717415
2126795.9678046,40876.08203125,21474.93359375,9547.4013671875,8930.373046875,32204.19921875,51707.32421875,56440.1171875,5.698573112487793,32.47373580932617,22.270854949951172,2.562250852584839,2.5862255096435547,0.1482822448015213
2126795.9691791,40196.44921875,20954.541015625,10072.9951171875,9454.060546875,32572.962890625,50679.51953125,56523.8046875,5.112539768218994,26.1380615234375,22.429088592529297,2.5862255096435547,2.5862255096435547,0.260235071182251
2126795.9733958,40106.15625,20853.380859375,10234.6201171875,9518.9580078125,32674.07421875,50316.71875,56674.58203125,4.440840244293213,19.7210636138916,22.515487670898438,2.599316358566284,2.5862255096435547,0.39661988615989685
2126795.9835139,40646.41796875,21281.458984375,9788.083984375,9009.529296875,32365.494140625,51163.7734375,56592.94921875,3.694969892501831,13.652801513671875,22.54266929626465,2.6034348011016846,2.5862255096435547,0.48435768485069275
2126795.9848303,40871.9296875,21474.83984375,9555.7470703125,8824.0625,32214.646484375,51691.25,56453.15625,2.887643337249756,8.338483810424805,22.52718734741211,2.6010890007019043,2.5862255096435547,0.44704747200012207
2126795.9859128,40342.66796875,21064.40234375,9952.021484375,9271.3125,32500.03125,50931.17578125,56489.54296875,2.0325770378112793,4.131369590759277,22.48807716369629,2.595163345336914,2.5862255096435547,0.30147138237953186
2126795.9910209,40083.8359375,20833.63671875,10252.7626953125,9517.8125,32707.3125,50292.94921875,56676.48828125,1.1442391872406006,1.3092832565307617,22.44515609741211,2.588660478591919,2.5862255096435547,0.1534164398908615
2126795.9930501,40507.58203125,21178.056640625,9893.15625,9130.9091796875,32437.853515625,50941.63671875,56624.63671875,0.237565279006958,0.05643726512789726,22.41737937927246,2.584451675415039,2.5862255096435547,0.10003355890512466
2126795.9956161,40854.07421875,21464.349609375,9561.96875,8892.3701171875,32205.65625,51654.08203125,56464.39453125,-0.6723487973213196,0.45205292105674744,22.421279907226562,2.5850424766540527,2.5862255096435547,0.16833266615867615
2126795.9963542,40500.8125,21188.525390625,9823.6796875,9244.8017578125,32397.083984375,51184.54296875,56465.70703125,-1.5705610513687134,2.4666621685028076,22.469680786132812,2.5923759937286377,2.5862255096435547,0.32260721921920776
2126796.0022079,40058.14453125,20818.94921875,10268.974609375,9682.0126953125,32712.916015625,50277.6171875,56670.8359375,-2.442579984664917,5.9661970138549805,22.570749282836914,2.607689619064331,2.5862255096435547,0.48529377579689026
2126796.0139064,40359.14453125,21071.21875,9990.8359375,9380.2939453125,32505.181640625,50721.3359375,56641.82421875,-3.274637222290039,10.723248481750488,22.727523803710938,2.6314430236816406,2.6314430236816406,0.5762684941291809
2126796.014661,40828.70703125,21443.083984375,9556.03125,9003.2109375,32204.416015625,51602.625,56469.0859375,-4.053936004638672,16.434396743774414,22.93792152404785,2.6633217334747314,2.6314430236816406,0.5570809245109558
2126796.0150704,40660.76953125,21306.087890625,9701.1328125,9240.1044921875,32313.708984375,51426.3671875,56443.19921875,-4.768856048583984,22.741985321044922,23.195144653320312,2.7022948265075684,2.6314430236816406,0.4439678192138672
