Time, Ch01, Ch02, Ch03, Ch04, Ch05
15.372,-32806.0625,-0.20561537146568298,0.042277682572603226,2.0549888610839844,2.1538150310516357
15.376,-33104.20703125,-0.35129618644714355,0.12340901046991348,1.9932266473770142,2.1538150310516357
15.38,-32590.05859375,-0.49863162636756897,0.24863350391387939,1.917353630065918,2.1538150310516357
15.384,-32323.865234375,-0.64706200361251831,0.41868925094604492,1.8301961421966553,2.1538150310516357
15.388,-32654.025390625,-0.79590368270874023,0.63346272706985474,1.7356898784637451,2.1538150310516357
15.392,-33178.6875,-0.94407683610916138,0.89128100872039795,1.6385618448257446,2.1538150310516357
15.396,-32669.30859375,-1.0900583267211914,1.1882272958755493,1.5439529418945312,1.5439529418945312
15.4,-32326.34375,-1.2321373224258423,1.5181623697280884,1.4569936990737915,1.5439529418945312
15.404,-32547.80859375,-1.3683996200561523,1.8725173473358154,1.3823877573013306,1.5439529418945312
15.408,-33181.38671875,-1.4965283870697021,2.2395973205566406,1.3240617513656616,1.5439529418945312
15.412,-32747.509765625,-1.6138750314712524,2.6045925617218018,1.284869909286499,1.5439529418945312
15.416,-32352.927734375,-1.7176154851913452,2.9502029418945312,1.2663791179656982,1.5439529418945312
15.42,-32465.818359375,-1.8047300577163696,3.2570507526397705,1.2687604427337646,1.5439529418945312
15.424,-33138.15625,-1.8720998764038086,3.5047581195831299,1.2907896041870117,1.5439529418945312
15.428,-32832.60546875,-1.9167534112930298,3.6739437580108643,1.3299398422241211,1.5439529418945312
15.432,-32397.55859375,-1.9359004497528076,3.7477104663848877,1.3825737237930298,1.4442123174667358
15.436,-32399.943359375,-1.926892876625061,3.7129161357879639,1.4442123174667358,1.4442123174667358
15.44,-33061.8125,-1.8874855041503906,3.5626018047332764,1.5098689794540405,1.4442123174667358
15.444,-32922.10546875,-1.8161243200302124,3.2983074188232422,1.574428915977478,1.4442123174667358
15.448,-32455.708984375,-1.7118966579437256,2.9305903911590576,1.6330394744873047,1.4442123174667358
15.452,-32363.369140625,-1.5744864940643311,2.4790077209472656,1.6814744472503662,1.4442123174667358
15.456,-32941.01171875,-1.4044284820556641,1.9724193811416626,1.7164618968963623,1.4442123174667358
15.46,-33007.88671875,-1.2032163143157959,1.4477294683456421,1.7359482049942017,1.4442123174667358
15.464,-32524.96875,-0.97308605909347534,0.94689643383026123,1.7392565011978149,1.4442123174667358
15.468,-32336.80859375,-0.71696251630783081,0.51403522491455078,1.7271350622177124,1.4442123174667358
15.472,-32790.01953125,-0.43859356641769409,0.19236430525779724,1.701712965965271,1.4442123174667358
15.476,-33105.9921875,-0.14242036640644073,0.020283561199903488,1.6663471460342407,1.6663471460342407
15.48,-32602.859375,0.16659781336784363,0.027754833921790123,1.6253665685653687,1.6663471460342407
15.484,-32324.74609375,0.48286548256874084,0.23315906524658203,1.5837476253509521,1.6663471460342407
15.488,-32636.740234375,0.80021601915359497,0.64034575223922729,1.5467361211776733,1.6663471460342407
15.492,-33187.32421875,1.1123406887054443,1.2373018264770508,1.5194253921508789,1.6663471460342407
15.496,-32680.037109375,1.4129009246826172,1.9962890148162842,1.5063501596450806,1.6663471460342407
15.5,-32330.896484375,1.6953185796737671,2.8741049766540527,1.5111137628555298,1.6663471460342407
15.504,-32538.60546875,1.9529842138290405,3.8141472339630127,1.5360857248306274,1.6663471460342407
15.508,-33191.9921875,2.179703950881958,4.7511091232299805,1.5821844339370728,1.6663471460342407
15.512,-32756.59375,2.3697788715362549,5.6158514022827148,1.648776650428772,1.6663471460342407
15.516,-32357.359375,2.5180525779724121,6.3405890464782715,1.7336978912353516,1.7336978912353516
15.52,-32457.1875,2.6202635765075684,6.865781307220459,1.833418607711792,1.7336978912353516
15.524,-33144.7109375,2.6732509136199951,7.1462697982788086,1.9433332681655884,1.7336978912353516
15.528,-32839.0625,2.6748828887939453,7.1549978256225586,2.0581352710723877,1.7336978912353516
15.532,-32394.771484375,2.6242122650146484,6.8864898681640625,2.1722621917724609,1.7336978912353516
15.536,-32397.224609375,2.5217640399932861,6.3592939376831055,2.2803840637207031,1.7336978912353516
15.54,-33067.44921875,2.3694107532501221,5.614107608795166,2.3778553009033203,1.7336978912353516
15.544,-32924.8671875,2.1700668334960938,4.7091894149780273,2.4610919952392578,1.7336978912353516
15.548,-32448.462890625,1.9277639389038086,3.7162737846374512,2.5278606414794922,1.7336978912353516
15.552,-32365.015625,1.64776611328125,2.7151331901550293,2.5774447917938232,1.7336978912353516
15.556,-32935.16796875,1.3362621068954468,1.785596489906311,2.6106598377227783,2.6106598377227783
15.56,-33019.07421875,1.0000642538070679,1.0001285076141357,2.6297142505645752,2.6106598377227783
15.564,-32519.416015625,0.64662981033325195,0.41813009977340698,2.6379508972167969,2.6106598377227783
15.568,-32341.912109375,0.28389564156532288,0.08059673011302948,2.6394858360290527,2.6106598377227783
15.572,-32781.17578125,-0.080122873187065125,0.0064196749590337276,2.6387686729431152,2.6106598377227783
15.576,-33116.08203125,-0.4374697208404541,0.19137975573539734,2.6401283740997314,2.6106598377227783
15.58,-32602.07421875,-0.78032749891281128,0.60891091823577881,2.6473338603973389,2.6106598377227783
15.584,-32333.521484375,-1.1014461517333984,1.2131837606430054,2.6632239818572998,2.6106598377227783
15.588,-32629.23046875,-1.3944413661956787,1.9444665908813477,2.6894443035125732,2.7727882862091064
15.592,-33180.16796875,-1.6536366939544678,2.7345142364501953,2.7263083457946777,2.7727882862091064
15.596,-32676.677734375,-1.8740851879119873,3.5121951103210449,2.7727882862091064,2.7727882862091064
15.6,-32335.35546875,-2.0519554615020752,4.2105207443237305,2.8266348838806152,2.7727882862091064
15.604,-32526.875,-2.1846301555633545,4.772608757019043,2.8846371173858643,2.7727882862091064
15.608,-33176.04296875,-2.2705154418945312,5.155240535736084,2.9429500102996826,2.7727882862091064
15.612,-32761.07421875,-2.3090870380401611,5.3318824768066406,2.9974956512451172,2.7727882862091064
15.616,-32356.958984375,-2.3010013103485107,5.2946076393127441,3.0443835258483887,2.7727882862091064
15.62,-32447.38671875,-2.247955322265625,5.0533027648925781,3.0803084373474121,2.7727882862091064
15.624,-33131.7421875,-2.152573823928833,4.6335740089416504,3.1028850078582764,2.7727882862091064
15.628,-32849.19921875,-2.0184714794158936,4.0742278099060059,3.1108908653259277,2.7727882862091064
15.632,-32391.765625,-1.850116491317749,3.4229309558868408,3.1043949127197266,2.7727882862091064
15.636,-32387.666015625,-1.6524862051010132,2.730710506439209,3.0847511291503906,3.0847511291503906
15.64,-33043.17578125,-1.430972695350647,2.0476830005645752,3.0544524192810059,3.0847511291503906
15.644,-32941.08203125,-1.1914234161376953,1.4194896221160889,3.016876220703125,3.0847511291503906
15.648,-32452.802734375,-0.93990534543991089,0.88342207670211792,2.9759330749511719,3.0847511291503906
15.652,-32353.1875,-0.68243235349655151,0.46571391820907593,2.9356670379638672,3.0847511291503906
15.656,-32921.9375,-0.42497652769088745,0.18060505390167236,2.8998310565948486,3.0847511291503906
15.66,-33028.58203125,-0.17341287434101105,0.030072024092078209,2.8714778423309326,3.0847511291503906
15.664,-32523.77734375,0.066800057888031006,0.0044622481800615788,2.8526287078857422,3.0847511291503906
15.668,-32330.609375,0.29079508781433105,0.084561787545681,2.8440394401550293,3.0847511291503906
15.672,-32771.3984375,0.49427056312561035,0.2443033903837204,2.8450782299041748,2.8537483215332031
15.676,-33119.89453125,0.67363911867141724,0.45378965139389038,2.8537483215332031,2.8537483215332031
15.68,-32607.630859375,0.82618236541748047,0.68257731199264526,2.8668448925018311,2.8537483215332031
15.684,-32320.478515625,0.94990909099578857,0.90232735872268677,2.8802280426025391,2.8537483215332031
15.688,-32628.541015625,1.0435100793838501,1.0889133214950562,2.8891994953155518,2.8537483215332031
15.692,-33182.48046875,1.1065984964370728,1.2245603799819946,2.8889446258544922,2.8537483215332031
15.696,-32683.96875,1.1397073268890381,1.2989327907562256,2.874997615814209,2.8537483215332031
15.7,-32330.396484375,1.1440083980560303,1.3087552785873413,2.8436903953552246,2.8537483215332031
15.704,-32530.453125,1.1212774515151978,1.2572629451751709,2.7925529479980469,2.8537483215332031
15.708,-33175.5859375,1.0739797353744507,1.1534324884414673,2.7205994129180908,2.8537483215332031
15.712,-32765.271484375,1.0051181316375732,1.0102624893188477,2.6284878253936768,2.8537483215332031
15.716,-32360.603515625,0.9180949330329895,0.84289824962615967,2.5185337066650391,2.5185337066650391
15.72,-32454.400390625,0.816730797290802,0.66704922914505005,2.3945591449737549,2.5185337066650391
