EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05,timestamp_rel,LIFU_LSL_time,marker
4.456,-4224.39599609375,6.463016510009766,41.77058792114258,483.8688049316406,296.6991577148437,,,
4.46,-4270.5537109375,15.841876029968262,250.9650421142578,485.8755798339844,296.6991577148437,,,
4.464,-4974.03125,25.032953262329105,626.6487426757812,490.78369140625,296.6991577148437,,,
4.468,-5091.8583984375,33.840923309326165,1145.2080078125,499.5748901367188,296.6991577148437,,,
4.472,-4345.56103515625,42.07574462890625,1770.3681640625,512.962890625,296.6991577148437,,,
4.476,-4211.1396484375,49.55783081054688,2455.978515625,531.3229370117188,296.6991577148437,,,
4.48,-4831.671875,56.12379837036133,3149.880859375,554.6502685546875,296.6991577148437,,,
4.484,-5202.1982421875,61.630268096923835,3798.290283203125,582.5506591796875,296.6991577148437,,,
4.488,-4442.71630859375,65.9559097290039,4350.18212890625,614.26318359375,296.6991577148437,,,
4.492,-4162.7646484375,69.00444030761719,4761.6123046875,648.71435546875,296.6991577148437,,,
4.496,-4700.97119140625,70.70882415771484,4999.7373046875,684.6033325195312,684.6033325195312,,,
4.5,-5247.76025390625,71.03302001953125,5045.68994140625,720.5061645507812,684.6033325195312,,,
4.504,-4572.796875,69.9713363647461,4895.9873046875,754.9906005859375,684.6033325195312,,,
4.508,-4153.72900390625,67.54781341552734,4562.70703125,786.7314453125,684.6033325195312,,,
4.512,-4578.85302734375,63.8172721862793,4072.64404296875,814.6179809570312,684.6033325195312,,,
4.516,-5261.68359375,58.864551544189446,3465.03515625,837.8450927734375,684.6033325195312,,,
4.52,-4698.87353515625,52.80072021484375,2787.916015625,855.9755859375,684.6033325195312,,,
4.524,-4155.80322265625,45.7595329284668,2093.934814453125,868.97021484375,684.6033325195312,,,
4.528,-4466.3671875,37.89558792114258,1436.0755615234375,877.1862182617188,684.6033325195312,,,
4.532,-5227.68603515625,29.38149642944336,863.2723388671875,881.3424682617188,684.6033325195312,,,
4.536,-4845.38134765625,20.402328491210938,416.25503540039057,882.4539184570312,684.6033325195312,,,
4.54,-4203.67822265625,11.149948120117188,124.3213348388672,881.7420043945312,684.6033325195312,,,
4.544,-4383.35009765625,1.81936776638031,3.3100993633270264,880.53076171875,684.6033325195312,,,
4.548,-5145.5263671875,-7.394747734069824,54.682292938232415,880.1369018554686,684.6033325195312,,,
4.552,-4986.6201171875,-16.303319931030273,265.7982482910156,881.7620239257811,684.6033325195312,,,
4.556,-4278.4453125,-24.728286743164062,611.4881591796875,886.3992919921875,684.6033325195312,,,
4.56,-4305.91162109375,-32.506134033203125,1056.6488037109375,894.759765625,684.6033325195312,,,
4.564,-5019.85546875,-39.49025344848633,1559.4801025390625,907.22314453125,684.6033325195312,,,
4.568,-5133.91552734375,-45.554107666015625,2075.177001953125,923.8192138671876,684.6033325195312,,,
4.572,-4376.67431640625,-50.59476852416992,2559.830810546875,944.2371826171876,684.6033325195312,,,
4.576,-4249.859375,-54.53498458862305,2974.064453125,967.8642578125,684.6033325195312,,,
4.58,-4871.13037109375,-57.32338333129882,3285.97021484375,993.8464965820312,684.6033325195312,,,
4.584,-5244.75634765625,-58.9344482421875,3473.26904296875,1021.1650390625,684.6033325195312,,,
4.588,-4483.55712890625,-59.369232177734375,3524.705810546875,1048.7236328125,684.6033325195312,,,
4.592,-4209.87646484375,-58.65510940551758,3440.421875,1075.438232421875,684.6033325195312,,,
4.596,-4730.41552734375,-56.84368896484375,3231.205078125,1100.3197021484375,1100.3197021484375,,,
4.6,-5288.95947265625,-54.00822067260742,2916.887939453125,1122.5439453125,1100.3197021484375,,,
4.604,-4601.8359375,-50.241546630859375,2524.212890625,1141.505615234375,1100.3197021484375,,,
4.608,-4191.04150390625,-45.65402221679688,2084.289794921875,1156.8509521484375,1100.3197021484375,,,
4.612,-4599.73828125,-40.370025634765625,1629.739013671875,1168.488037109375,1100.3197021484375,,,
4.616,-5275.86962890625,-34.52396774291992,1191.904296875,1176.5755615234375,1100.3197021484375,,,
4.62,-4720.44921875,-28.256937026977536,798.4544677734375,1181.4925537109375,1100.3197021484375,,,
4.624,-4191.8515625,-21.71371078491211,471.4852600097656,1183.7935791015625,1100.3197021484375,,,
4.628,-4476.85791015625,-15.039228439331056,226.1783905029297,1184.1566162109375,1100.3197021484375,,,
4.632,-5228.63916015625,-8.374855041503906,70.1382064819336,1183.321044921875,1100.3197021484375,,,
4.636,-4856.61083984375,-1.8553237915039065,3.4422264099121094,1182.029052734375,1100.3197021484375,,,
4.64,-4209.47119140625,4.393722534179688,19.304800033569336,1180.966552734375,1100.3197021484375,,,
4.644,-4379.296875,10.258051872253418,105.22763824462892,1180.716796875,1100.3197021484375,,,
4.648,-5131.86474609375,15.6371431350708,244.52023315429688,1181.724365234375,1100.3197021484375,,,
4.652,-5003.07177734375,20.44603538513184,418.0403747558594,1184.272216796875,1100.3197021484375,,,
4.656,-4289.17431640625,24.61631774902344,605.9630737304688,1188.476318359375,1100.3197021484375,,,
4.66,-4312.20556640625,28.09641456604004,789.4085083007811,1194.2923583984375,1100.3197021484375,,,
4.664,-5016.30322265625,30.851741790771484,951.8299560546876,1201.5374755859375,1100.3197021484375,,,
4.668,-5161.81103515625,32.86505126953125,1080.1116943359375,1209.919677734375,1100.3197021484375,,,
4.672,-4408.8125,34.13600540161133,1165.2669677734375,1219.0736083984375,1100.3197021484375,,,
4.676,-4272.74755859375,34.67966842651367,1202.679443359375,1228.5947265625,1100.3197021484375,,,
