Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
96.196,-5132.50927734375,0.09557487815618515,0.0091345580294728279,3.3126049041748047,0.23746533691883087,0.23746533691883087
96.2,-5958.15234375,0.33592686057090759,0.11284685134887695,3.1702606678009033,0.20341165363788605,0.23746533691883087
96.204,-7340.81396484375,0.57614171504974365,0.33193930983543396,3.0258307456970215,0.1688590794801712,0.23746533691883087
96.208,-6206.53662109375,0.81467962265014648,0.66370284557342529,2.8849372863769531,0.13515245914459229,0.23746533691883087
96.212,-5139.47119140625,1.0491104125976562,1.1006326675415039,2.7530207633972168,0.10359346866607666,0.23746533691883087
96.216,-5697.56103515625,1.2772563695907593,1.6313836574554443,2.6351692676544189,0.075399339199066162,0.23746533691883087
96.22,-7311.296875,1.4974699020385742,2.2424159049987793,2.5359363555908203,0.05165940523147583,0.23746533691883087
96.224,-6448.88916015625,1.7074823379516602,2.9154961109161377,2.4591307640075684,0.033284902572631836,0.015937864780426025
96.228,-5210.4716796875,1.9040677547454834,3.625474214553833,2.4076168537139893,0.020960986614227295,0.015937864780426025
96.232,-5503.2490234375,2.0840637683868408,4.3433218002319336,2.3832106590270996,0.015122175216674805,0.015937864780426025
96.236,-7165.9091796875,2.2446410655975342,5.0384130477905273,2.3866202831268311,0.015937864780426025,0.015937864780426025
96.24,-6677.60400390625,2.3824958801269531,5.6762871742248535,2.4173431396484375,0.023287832736968994,0.015937864780426025
96.244,-5341.95947265625,2.4938750267028809,6.2194128036499023,2.4735939502716064,0.036744952201843262,0.015937864780426025
96.248,-5364.75244140625,2.5754153728485107,6.6327643394470215,2.5523574352264404,0.055587887763977051,0.015937864780426025
96.252,-6921.17333984375,2.6241664886474609,6.8862495422363281,2.6495411396026611,0.078837573528289795,0.015937864780426025
96.256,-6899.11962890625,2.6371581554412842,6.9546036720275879,2.7601146697998047,0.10529059171676636,0.015937864780426025
96.26,-5516.1953125,2.6117794513702393,6.8213920593261719,2.8783130645751953,0.13356776535511017,0.015937864780426025
