EEG_time, Ch01, Ch02, Ch03, Ch04, Ch05,timestamp_rel,LIFU_LSL_time,marker
30.376,16133.9765625,-81.48191833496092,6639.30322265625,20103.416015625,20474.5625,,,
30.38,16200.7109375,-84.55357360839844,7149.30712890625,20157.78125,20474.5625,,,
30.384,16246.3671875,-86.58547210693358,7497.04443359375,20217.66796875,20474.5625,,,
30.388,16182.4013671875,-87.58978271484375,7671.97021484375,20277.568359375,20474.5625,,,
30.392,16120.7939453125,-87.59732818603516,7673.2919921875,20330.890625,20474.5625,,,
30.396,16187.1220703125,-86.65560150146483,7509.19384765625,20370.275390625,20370.275390625,,,
30.4,16348.125,-84.82621002197266,7195.48583984375,20387.927734375,20370.275390625,,,
30.404,16316.271484375,-82.18119049072266,6753.74853515625,20376.083984375,20370.275390625,,,
30.408,16239.1689453125,-78.799072265625,6209.29443359375,20327.505859375,20370.275390625,,,
30.412,16291.2861328125,-74.7616195678711,5589.2998046875,20236.02734375,20370.275390625,,,
30.416,16356.755859375,-70.15106201171875,4921.1708984375,20097.05859375,20370.275390625,,,
30.42,16355.443359375,-65.0480728149414,4231.25244140625,19908.078125,20370.275390625,,,
30.424,16263.724609375,-59.530170440673835,3543.84130859375,19669.0,20370.275390625,,,
30.428,16278.958984375,-53.67058563232422,2880.531982421875,19382.443359375,20370.275390625,,,
30.432,16340.4013671875,-47.5372200012207,2259.787109375,19053.79296875,20370.275390625,,,
30.436,16347.4345703125,-41.192161560058594,1696.7943115234375,18691.125,20370.275390625,,,
30.44,16199.8515625,-34.69185256958008,1203.5247802734375,18304.859375,20370.275390625,,,
30.444,16140.890625,-28.087671279907227,788.9172973632812,17907.271484375,20370.275390625,,,
30.448,16209.2470703125,-21.427032470703125,459.11767578125,17511.765625,20370.275390625,,,
30.452,16242.8642578125,-14.754323959350586,217.6900634765625,17132.0625,20370.275390625,,,
30.456,16175.318359375,-8.111532211303713,65.79695892333984,16781.244140625,20370.275390625,,,
30.46,16134.0263671875,-1.5383182764053345,2.3664233684539795,16470.78125,20370.275390625,,,
30.464,15156.2236328125,4.926608085632324,24.271465301513672,16209.6298828125,20370.275390625,,,
30.468,14768.578125,11.238703727722168,126.30845642089844,16003.3955078125,20370.275390625,,,
30.472,14645.2919921875,17.336511611938477,300.5546264648437,15853.7451171875,20370.275390625,,,
30.476,14635.96875,23.13447570800781,535.2039794921875,15758.0341796875,20370.275390625,,,
30.48,14643.646484375,28.52485656738281,813.6673583984375,15709.240234375,20370.275390625,,,
30.484,14631.1533203125,33.38744354248047,1114.721435546875,15696.232421875,20370.275390625,,,
30.488,14607.5263671875,37.6031608581543,1413.9976806640625,15704.365234375,20370.275390625,,,
30.492,14528.943359375,41.066741943359375,1686.477294921875,15716.390625,15713.638671875,,,
30.496,14576.7236328125,43.69603729248047,1909.343505859375,15713.638671875,15713.638671875,,,
30.5,14589.0498046875,45.43975830078125,2064.771484375,15677.3486328125,15713.638671875,,,
30.504,14512.5888671875,46.28515625,2142.315673828125,15590.0859375,15713.638671875,,,
30.508,14370.3486328125,46.263042449951165,2140.26904296875,15437.1064453125,15713.638671875,,,
30.512,14431.5029296875,45.448020935058594,2065.522705078125,15207.546875,15713.638671875,,,
30.516,14507.2470703125,43.955860137939446,1932.1177978515625,14895.357421875,15713.638671875,,,
30.52,14498.3779296875,41.9405517578125,1759.009765625,14499.8642578125,15713.638671875,,,
30.524,14416.4814453125,39.59033203125,1567.394287109375,14025.9267578125,15713.638671875,,,
30.528,14464.2138671875,37.120311737060554,1377.9176025390625,13483.6796875,15713.638671875,,,
30.532,14526.677734375,34.762481689453125,1208.4302978515625,12887.859375,15713.638671875,,,
30.536,14479.0673828125,32.75496292114258,1072.887451171875,12256.7939453125,15713.638671875,,,
30.54,14374.78125,31.33041381835937,981.5949096679688,11611.130859375,15713.638671875,,,
30.544,14371.5859375,30.703546524047848,942.7078247070312,10972.4345703125,15713.638671875,,,
30.548,14392.8310546875,31.05815696716309,964.6091918945312,10361.7392578125,15713.638671875,,,
30.552,14406.1826171875,32.53539276123047,1058.5517578125,9798.1845703125,15713.638671875,,,
30.556,14301.443359375,35.22411346435547,1240.738037109375,9297.8388671875,15713.638671875,,,
30.56,14237.857421875,39.15331268310546,1532.9820556640625,8872.771484375,15713.638671875,,,
30.564,14276.0048828125,44.28644943237305,1961.2896728515625,8530.4638671875,15713.638671875,,,
30.568,14196.921875,50.51796722412109,2552.065185546875,8273.513671875,15713.638671875,,,
30.572,14089.5859375,57.6725959777832,3326.12841796875,8099.70068359375,15713.638671875,,,
30.576,14027.0732421875,65.50772857666016,4291.26318359375,8002.3046875,15713.638671875,,,
30.58,14045.3828125,73.71910095214845,5434.50634765625,7970.7021484375,15713.638671875,,,
30.584,13962.6279296875,81.94930267333984,6715.6875,7991.1123046875,15713.638671875,,,
30.588,13766.9345703125,89.79842376708984,8063.7568359375,8047.49853515625,15713.638671875,,,
30.592,13677.3828125,96.83673095703124,9377.3515625,8122.5146484375,15713.638671875,,,
30.596,13708.998046875,102.61928558349608,10530.716796875,8198.4951171875,8198.4951171875,,,
30.6,13722.515625,106.70230865478516,11385.3828125,8258.40625,8198.4951171875,,,
30.604,13631.0361328125,108.6611328125,11807.2421875,8286.7841796875,8198.4951171875,,,
30.608,13515.974609375,108.108642578125,11687.4794921875,8270.5625,8198.4951171875,,,
30.612,13558.484375,104.71337890625,10964.890625,8199.8623046875,8198.4951171875,,,
30.616,13627.6982421875,98.21568298339844,9646.3203125,8068.6201171875,8198.4951171875,,,
30.62,13584.9013671875,88.4417724609375,7821.94775390625,7875.0927734375,8198.4951171875,,,
30.624,13481.427734375,75.3155517578125,5672.43212890625,7622.17578125,8198.4951171875,,,
30.628,13564.5390625,58.86788940429688,3465.428466796875,7317.4951171875,8198.4951171875,,,
30.632,13693.333984375,39.24216842651367,1539.9478759765625,6973.25,8198.4951171875,,,
30.636,13664.484375,16.695720672607422,278.7470703125,6605.7578125,8198.4951171875,,,
30.64,13546.5625,-8.402806282043457,70.6071548461914,6234.703125,8198.4951171875,,,
30.644,13529.1826171875,-35.58019256591797,1265.949951171875,5882.08056640625,8198.4951171875,,,
30.648,13575.888671875,-64.26973724365233,4130.59912109375,5570.89453125,8198.4951171875,,,
30.652,13510.7060546875,-93.8268280029297,8803.4736328125,5323.6513671875,8198.4951171875,,,
30.656,13340.3076171875,-123.54803466796876,15264.1171875,5160.75927734375,8198.4951171875,,,
30.66,13269.615234375,-152.6918487548828,23314.802734375,5098.95166015625,8198.4951171875,,,
30.664,13214.9716796875,-180.5004425048828,32580.412109375,5149.86328125,8198.4951171875,,,
30.668,13113.7392578125,-206.223388671875,42528.0859375,5318.9052734375,8198.4951171875,,,
30.672,12931.8486328125,-229.14167785644528,52505.90625,5604.546875,8198.4951171875,,,
30.676,12790.083984375,-248.590087890625,61797.03125,5998.12255859375,8198.4951171875,,,
30.68,12773.5625,-263.9775390625,69684.1484375,6484.17333984375,8198.4951171875,,,
30.684,12730.265625,-274.8043518066406,75517.421875,7041.3623046875,8198.4951171875,,,
30.688,12553.4296875,-280.6771850585937,78779.671875,7643.87646484375,8198.4951171875,,,
30.692,12433.935546875,-281.3204650878906,79141.2109375,8263.234375,8870.3544921875,,,
30.696,12452.078125,-276.58319091796875,76498.25,8870.3544921875,8870.3544921875,,,
30.7,12439.7529296875,-266.4423217773437,70991.5,9437.701171875,8870.3544921875,,,
30.704,12355.3515625,-251.0028839111328,63002.44921875,9941.359375,8870.3544921875,,,
30.708,12311.1748046875,-230.4937438964844,53127.3671875,10362.833984375,8870.3544921875,,,
30.712,12317.919921875,-205.2602081298828,42131.75,10690.4423828125,8870.3544921875,,,
30.716,12330.1767578125,-175.7529754638672,30889.10546875,10920.1748046875,8870.3544921875,,,
30.72,12279.9892578125,-142.5160675048828,20310.828125,11055.974609375,8870.3544921875,,,
30.724,12115.169921875,-106.17305755615234,11272.716796875,11109.3955078125,8870.3544921875,,,
30.728,12045.2890625,-67.41209411621094,4544.390625,11098.685546875,8870.3544921875,,,
30.732,12078.6923828125,-26.970184326171875,727.3909301757811,11047.373046875,8870.3544921875,,,
30.736,12061.0498046875,14.383033752441406,206.87165832519528,10982.451171875,8870.3544921875,,,
30.74,11984.1357421875,55.86247634887695,3120.616455078125,10932.3330078125,8870.3544921875,,,
30.744,11987.4013671875,96.68560791015624,9348.1064453125,10924.7001953125,8870.3544921875,,,
30.748,12039.232421875,136.0905303955078,18520.634765625,10984.46875,8870.3544921875,,,
30.752,12067.6064453125,173.3527069091797,30051.162109375,11131.9736328125,8870.3544921875,,,
30.756,11987.9970703125,207.8004150390625,43181.01171875,11381.537109375,8870.3544921875,,,
30.76,12003.9951171875,238.827880859375,57038.76171875,11740.5361328125,8870.3544921875,,,
30.764,12101.9375,265.90673828125,70706.3984375,12208.9638671875,8870.3544921875,,,
30.768,12131.9794921875,288.5957946777344,83287.5390625,12779.5908203125,8870.3544921875,,,
30.772,12040.3779296875,306.5478515625,93971.5859375,13438.6142578125,8870.3544921875,,,
30.776,11999.7265625,319.5136108398437,102088.9375,14166.7548828125,8870.3544921875,,,
30.78,12108.9482421875,327.342529296875,107153.125,14940.7138671875,8870.3544921875,,,
30.784,12233.234375,329.9823608398437,108888.359375,15734.826171875,8870.3544921875,,,
30.788,12154.9609375,327.47705078125,107241.2265625,16522.837890625,8870.3544921875,,,
30.792,12085.9404296875,319.9620666503906,102375.7265625,17279.609375,8870.3544921875,,,
30.796,12166.6689453125,307.657958984375,94653.421875,17982.712890625,17982.712890625,,,
30.8,12202.8828125,290.86199951171875,84600.7109375,18613.697265625,17982.712890625,,,
30.804,12157.4423828125,269.9381408691406,72866.6015625,19159.08984375,17982.712890625,,,
30.808,12064.2685546875,245.30644226074216,60175.25,19610.978515625,17982.712890625,,,
30.812,12136.6513671875,217.43193054199216,47276.64453125,19967.177734375,17982.712890625,,,
30.816,12159.396484375,186.8134002685547,34899.2421875,20231.10546875,17982.712890625,,,
30.82,12037.515625,153.9727325439453,23707.603515625,20411.255859375,17982.712890625,,,
30.824,11889.171875,119.4434814453125,14266.7451171875,20520.412109375,17982.712890625,,,
30.828,11922.3359375,83.75994873046875,7015.72900390625,20574.708984375,17982.712890625,,,
30.832,12059.951171875,47.44770431518555,2251.28466796875,20592.505859375,17982.712890625,,,
30.836,12088.919921875,11.016674995422363,121.36712646484376,20593.287109375,17982.712890625,,,
30.84,12063.0048828125,-25.043636322021484,627.1837768554688,20596.537109375,17982.712890625,,,
30.844,12113.2392578125,-60.26749801635742,3632.17138671875,20620.740234375,17982.712890625,,,
30.848,12175.130859375,-94.21563720703124,8876.5859375,20682.453125,17982.712890625,,,
30.852,12166.0234375,-126.47811126708984,15996.7138671875,20795.568359375,17982.712890625,,,
30.856,11997.4873046875,-156.6776580810547,24547.88671875,20970.712890625,17982.712890625,,,
30.86,11997.6064453125,-184.47322082519528,34030.3671875,21214.85546875,17982.712890625,,,
30.864,11965.8720703125,-209.56320190429688,43916.73828125,21531.119140625,17982.712890625,,,
30.868,11789.2265625,-231.6883087158203,53679.46875,21918.765625,17982.712890625,,,
30.872,11546.46875,-250.6348114013672,62817.8046875,22373.412109375,17982.712890625,,,
30.876,11434.7470703125,-266.2376403808594,70882.484375,22887.35546875,17982.712890625,,,
30.88,11494.232421875,-278.382080078125,77496.5859375,23450.134765625,17982.712890625,,,
30.884,11495.615234375,-287.00341796875,82370.9609375,24049.125,17982.712890625,,,
30.888,11343.3125,-292.0830993652344,85312.5390625,24670.25,17982.712890625,,,
30.892,11086.4658203125,-293.6449279785156,86227.3515625,25298.68359375,25919.55859375,,,
30.896,11030.03125,-291.7513732910156,85118.859375,25919.55859375,25919.55859375,,,
30.9,11027.265625,-286.50146484375,82083.0859375,26518.662109375,25919.55859375,,,
30.904,10904.4560546875,-278.02752685546875,77299.296875,27083.025390625,25919.55859375,,,
30.908,10785.9609375,-266.49090576171875,71017.4140625,27601.490234375,25919.55859375,,,
30.912,10818.1953125,-252.0764923095703,63542.5546875,28065.119140625,25919.55859375,,,
30.916,10826.6611328125,-234.9873046875,55219.03125,28467.5,25919.55859375,,,
30.92,10705.4013671875,-215.4399871826172,46414.38671875,28804.96484375,25919.55859375,,,
30.924,10529.662109375,-193.6610565185547,37504.60546875,29076.650390625,25919.55859375,,,
30.928,10478.2841796875,-169.8848876953125,28860.875,29284.494140625,25919.55859375,,,
30.932,10475.015625,-144.3525848388672,20837.66796875,29433.119140625,25919.55859375,,,
30.936,10460.9033203125,-117.31126403808594,13761.9326171875,29529.63671875,25919.55859375,,,
30.94,10319.4248046875,-89.01371002197266,7923.4404296875,29583.396484375,25919.55859375,,,
30.944,10295.8701171875,-59.71748733520508,3566.178466796875,29605.615234375,25919.55859375,,,
30.948,10346.0810546875,-29.68462181091309,881.1767578125,29608.994140625,25919.55859375,,,
30.952,10307.7890625,0.8184641599655151,0.6698836088180542,29607.255859375,25919.55859375,,,
30.956,10180.951171875,31.520437240600582,993.5379638671876,29614.677734375,25919.55859375,,,
30.96,10183.310546875,62.144428253173835,3861.9296875,29645.556640625,25919.55859375,,,
30.964,10259.0341796875,92.40776062011719,8539.193359375,29713.671875,25919.55859375,,,
30.968,10246.7548828125,122.02225494384766,14889.4296875,29831.77734375,25919.55859375,,,
30.972,10089.6376953125,150.6945343017578,22708.83984375,30011.04296875,25919.55859375,,,
30.976,10089.8515625,178.1265411376953,31729.0625,30260.59375,25919.55859375,,,
30.98,10196.78125,204.01618957519528,41622.60546875,30587.068359375,25919.55859375,,,
30.984,10250.4501953125,228.0597686767578,52011.26171875,30994.240234375,25919.55859375,,,
30.988,10179.7578125,249.9551239013672,62477.5625,31482.74609375,25919.55859375,,,
30.992,10153.890625,269.4056701660156,72579.4140625,32049.890625,32689.556640625,,,
30.996,10253.6220703125,286.1249389648437,81867.484375,32689.556640625,32689.556640625,,,
31.0,10297.943359375,299.8412170410156,89904.75,33392.2734375,32689.556640625,,,
31.004,10219.5283203125,310.30224609375,96287.484375,34145.4375,32689.556640625,,,
31.008,10123.0390625,317.2803649902344,100666.8359375,34933.6484375,32689.556640625,,,
31.012,10260.296875,320.5773010253906,102769.796875,35739.28125,32689.556640625,,,
31.016,10369.9921875,320.02947998046875,102418.859375,36543.1796875,32689.556640625,,,
31.02,10345.3408203125,315.51416015625,99549.1875,37325.5,32689.556640625,,,
31.024,10256.9111328125,306.9551696777344,94221.4765625,38066.73828125,32689.556640625,,,
31.028,10339.59375,294.3282775878906,86629.125,38748.7421875,32689.556640625,,,
31.032,10442.234375,277.6654663085937,77098.109375,39355.86328125,32689.556640625,,,
31.036,10453.8203125,257.0581970214844,66078.9140625,39875.90625,32689.556640625,,,
31.04,10359.1455078125,232.6592254638672,54130.3125,40301.09375,32689.556640625,,,
31.044,10411.1455078125,204.6847381591797,41895.84375,40628.71875,32689.556640625,,,
31.048,10430.8388671875,173.4137420654297,30072.32421875,40861.5859375,32689.556640625,,,
31.052,10394.3359375,139.18600463867188,19372.744140625,41008.09375,32689.556640625,,,
31.056,10268.640625,102.3981704711914,10485.3857421875,41082.0546875,32689.556640625,,,
31.06,10249.5205078125,63.4985466003418,4032.065673828125,41102.05078125,32689.556640625,,,
31.064,10296.296875,22.98128890991211,528.1396484375,41090.58203125,32689.556640625,,,
31.068,10217.9296875,-18.62042808532715,346.7203674316406,41072.9375,32689.556640625,,,
31.072,10004.9267578125,-60.742542266845696,3689.65625,41075.84375,32689.556640625,,,
31.076,9879.9248046875,-102.79925537109376,10567.685546875,41126.0546875,32689.556640625,,,
31.08,9941.078125,-144.19308471679688,20791.646484375,41248.91796875,32689.556640625,,,
31.084,9931.755859375,-184.3245849609375,33975.55078125,41466.9921875,42852.8359375,,,
31.088,9846.2841796875,-222.6012725830078,49551.33203125,41798.89453125,42852.8359375,,,
31.092,9793.615234375,-258.4454650878906,66794.046875,42258.23046875,42852.8359375,,,
31.096,9842.96875,-291.30145263671875,84856.5390625,42852.8359375,42852.8359375,,,
31.1,9844.3984375,-320.6437072753906,102812.3984375,43584.25,42852.8359375,,,
31.104,9746.123046875,-345.984130859375,119705.0234375,44447.4296875,42852.8359375,,,
31.108,9613.609375,-366.88128662109375,134601.875,45430.75,42852.8359375,,,
31.112,9657.8359375,-382.9478454589844,146649.046875,46516.21875,42852.8359375,,,
31.116,9686.4951171875,-393.85855102539057,155124.578125,47680.05078125,42852.8359375,,,
31.12,9600.3779296875,-399.35757446289057,159486.46875,48893.3671875,42852.8359375,,,
31.124,9451.294921875,-399.2644958496094,159412.125,50123.28125,42852.8359375,,,
31.128,9415.7236328125,-393.47964477539057,154826.21875,51334.16796875,42852.8359375,,,
31.132,9426.3095703125,-381.9889221191406,145915.546875,52489.17578125,42852.8359375,,,
31.136,9351.96875,-364.8672790527344,133128.125,53551.96875,42852.8359375,,,
31.14,9214.7109375,-342.2808532714844,117156.171875,54488.6484375,42852.8359375,,,
31.144,9205.318359375,-314.486572265625,98901.796875,55269.7421875,42852.8359375,,,
31.148,9239.0546875,-281.8301696777344,79428.234375,55872.1171875,42852.8359375,,,
31.152,9160.7578125,-244.74169921875,59898.5,56280.88671875,42852.8359375,,,
31.156,9016.2294921875,-203.73068237304688,41506.1875,56490.8125,42852.8359375,,,
31.16,8978.5107421875,-159.3788299560547,25401.609375,56507.51171875,42852.8359375,,,
31.164,9029.0078125,-112.33152770996094,12618.3720703125,56347.8125,42852.8359375,,,
31.168,9061.193359375,-63.28756713867188,4005.31591796875,56039.63671875,42852.8359375,,,
31.172,8932.0908203125,-12.987057685852053,168.66366577148438,55620.9375,42852.8359375,,,
31.176,8867.263671875,37.801624298095696,1428.962646484375,55137.9921875,42852.8359375,,,
31.18,8931.5185546875,88.29533386230467,7796.0654296875,54642.88671875,42852.8359375,,,
31.184,8932.9013671875,137.70980834960938,18963.994140625,54190.4609375,42852.8359375,,,
31.188,8826.375,185.2733612060547,34326.21875,53834.83203125,42852.8359375,,,
31.192,8732.8203125,230.2402801513672,53010.5859375,53625.78125,42852.8359375,,,
31.196,8750.84375,271.9037475585937,73931.6484375,53605.25,53605.25,,,
31.2,8729.935546875,309.6080017089844,95857.109375,53804.1796875,53605.25,,,
31.204,8599.115234375,342.75927734375,117483.921875,54240.03125,53605.25,,,
31.208,8452.1064453125,370.8355407714844,137519.0,54915.16796875,53605.25,,,
31.212,8468.818359375,393.3946228027344,154759.328125,55816.1796875,53605.25,,,
31.216,8499.0986328125,410.082275390625,168167.46875,56914.40625,53605.25,,,
31.22,8416.9404296875,420.6382751464844,176936.578125,58167.41796875,53605.25,,,
31.224,8300.9736328125,424.90179443359375,180541.546875,59521.5625,53605.25,,,
31.228,8332.7548828125,422.8153381347656,178772.828125,60915.39453125,53605.25,,,
31.232,8393.3828125,414.42626953125,171749.125,62283.57421875,53605.25,,,
31.236,8337.068359375,399.8873901367188,159909.921875,63561.19921875,53605.25,,,
31.24,8211.828125,379.454833984375,143985.96875,64688.1171875,53605.25,,,
31.244,8305.9091796875,353.4834899902344,124950.5859375,65612.9375,53605.25,,,
31.248,8350.9453125,322.4217224121094,103955.7734375,66296.4140625,53605.25,,,
31.252,8265.662109375,286.8033752441406,82256.171875,66714.046875,53605.25,,,
31.256,8100.93994140625,247.23764038085935,61126.44921875,66857.625,53605.25,,,
31.26,8090.6875,204.3965759277344,41777.9609375,66735.5390625,53605.25,,,
31.264,8130.3125,159.00119018554688,25281.380859375,66372.125,53605.25,,,
31.268,8085.6083984375,111.80704498291016,12500.8154296875,65805.8515625,53605.25,,,
31.272,7941.07958984375,63.58933639526367,4043.603515625,65086.41796875,53605.25,,,
31.276,7821.46484375,15.128169059753418,228.8614959716797,64271.53125,53605.25,,,
31.28,7862.11572265625,-32.80644989013672,1076.2633056640625,63422.92578125,53605.25,,,
31.284,7839.08447265625,-79.46933746337889,6315.375,62602.3359375,53605.25,,,
31.288,7725.4296875,-124.153564453125,15414.107421875,61867.71875,53605.25,,,
31.292,7685.39990234375,-166.2022247314453,27623.181640625,61269.69921875,53605.25,,,
31.296,7727.14697265625,-205.0179443359375,42032.36328125,60848.73046875,60848.73046875,,,
31.3,7715.60791015625,-240.0714874267578,57634.32421875,60633.0,60848.73046875,,,
31.304,7625.07958984375,-270.90838623046875,73391.3515625,60637.19921875,60848.73046875,,,
31.308,7560.0390625,-297.155029296875,88301.109375,60862.20703125,60848.73046875,,,
31.312,7617.04541015625,-318.5220642089844,101456.296875,61295.64453125,60848.73046875,,,
31.316,7641.5068359375,-334.8060913085937,112095.109375,61913.2109375,60848.73046875,,,
31.32,7653.7138671875,-345.890625,119640.3359375,62680.67578125,60848.73046875,,,
31.324,7565.140625,-351.7440490722656,123723.875,63556.33203125,60848.73046875,,,
31.328,7599.71240234375,-352.4164428710937,124197.3515625,64493.78125,60848.73046875,,,
31.332,7614.3271484375,-348.036376953125,121129.3125,65444.8046875,60848.73046875,,,
31.336,7544.9951171875,-338.8060913085937,114789.5625,66362.1484375,60848.73046875,,,
31.34,7429.50537109375,-324.99676513671875,105622.8984375,67202.109375,60848.73046875,,,
31.344,7430.6015625,-306.9432067871094,94214.125,67926.7734375,60848.73046875,,,
31.348,7455.4443359375,-285.0365600585937,81245.8515625,68505.7265625,60848.73046875,,,
31.352,7390.4755859375,-259.71746826171875,67453.1640625,68917.375,60848.73046875,,,
31.356,7206.41650390625,-231.4674530029297,53577.1796875,69149.609375,60848.73046875,,,
31.36,7204.9140625,-200.80050659179688,40320.84375,69199.9375,60848.73046875,,,
31.364,7264.2333984375,-168.2545623779297,28309.599609375,69075.0859375,60848.73046875,,,
31.368,7251.74072265625,-134.3815155029297,18058.390625,68790.109375,60848.73046875,,,
31.372,7131.07666015625,-99.73692321777344,9947.453125,68367.1484375,60848.73046875,,,
31.376,7071.28125,-64.8696517944336,4208.07177734375,67833.75,60848.73046875,,,
31.38,7145.59619140625,-30.31229782104492,918.8353271484376,67221.125,60848.73046875,,,
31.384,7157.27880859375,3.4277331829071045,11.749354362487791,66562.25,60848.73046875,,,
31.388,7048.77490234375,35.876548767089844,1287.126708984375,65890.046875,60848.73046875,,,
31.392,6958.74755859375,66.6012954711914,4435.73291015625,65235.71875,60848.73046875,,,
31.396,7072.09228515625,95.21635437011719,9066.154296875,64627.30078125,64627.30078125,,,
31.4,7159.51953125,121.38861083984376,14735.1953125,64088.51953125,64627.30078125,,,
31.404,7113.55322265625,144.8419189453125,20979.181640625,63637.95703125,64627.30078125,,,
31.408,6986.38037109375,165.3603973388672,27344.05859375,63288.5625,64627.30078125,,,
31.412,6998.0146484375,182.78976440429688,33412.09375,63047.5234375,64627.30078125,,,
31.416,7056.546875,197.03634643554688,38823.32421875,62916.36328125,64627.30078125,,,
31.42,7030.08203125,208.0644073486328,43290.80078125,62891.3671875,64627.30078125,,,
31.424,6904.62646484375,215.892333984375,46609.5,62964.2109375,64627.30078125,,,
31.428,6889.2958984375,220.58883666992188,48659.4296875,63122.59375,64627.30078125,,,
31.432,6881.76171875,222.2676696777344,49402.91796875,63351.1171875,64627.30078125,,,
31.436,6824.16015625,221.08134460449216,48876.9609375,63632.04296875,64627.30078125,,,
31.44,6714.7255859375,217.2138671875,47181.86328125,63946.11328125,64627.30078125,,,
31.444,6661.93994140625,210.874267578125,44467.95703125,64273.32421875,64627.30078125,,,
31.448,6746.4833984375,202.2903594970703,40921.39453125,64593.64453125,64627.30078125,,,
31.452,6707.859375,191.70341491699216,36750.19921875,64887.64453125,64627.30078125,,,
31.456,6563.42578125,179.3632049560547,32171.162109375,65137.0625,64627.30078125,,,
31.46,6499.43359375,165.52279663085938,27397.796875,65325.34375,64627.30078125,,,
31.464,6490.5888671875,150.4342041015625,22630.44921875,65438.08203125,64627.30078125,,,
31.468,6455.18359375,134.34396362304688,18048.302734375,65463.34375,64627.30078125,,,
31.472,6409.71728515625,117.48978424072266,13803.849609375,65392.11328125,64627.30078125,,,
31.476,6432.05712890625,100.0981216430664,10019.6328125,65218.4296875,64627.30078125,,,
31.48,6458.92724609375,82.38371276855469,6787.07666015625,64939.75,64627.30078125,,,
31.484,6439.44775390625,64.55009460449219,4166.71484375,64556.9921875,64627.30078125,,,
31.488,6361.9140625,46.789329528808594,2189.241455078125,64074.6875,64627.30078125,,,
31.492,6309.70068359375,29.28144836425781,857.4031982421875,63500.90625,64627.30078125,,,
31.496,6348.2763671875,12.193740844726562,148.6873321533203,62847.15625,62847.15625,,,
31.5,6342.31640625,-4.319362640380859,18.656890869140625,62128.07421875,62847.15625,,,
31.504,6269.43212890625,-20.1163272857666,404.6666564941406,61361.01171875,62847.15625,,,
31.508,6197.23828125,-35.068706512451165,1229.814208984375,60565.51171875,62847.15625,,,
31.512,6186.8427734375,-49.06157684326172,2407.038330078125,59762.61328125,62847.15625,,,
31.516,6184.7451171875,-61.99407958984375,3843.265625,58974.0,62847.15625,,,
31.52,6124.97412109375,-73.77972412109375,5443.44775390625,58221.15625,62847.15625,,,
31.524,6064.86865234375,-84.34666442871094,7114.359375,57524.30078125,62847.15625,,,
31.528,6107.2109375,-93.6375732421875,8767.9951171875,56901.41796875,62847.15625,,,
31.532,6161.11865234375,-101.60911560058594,10324.412109375,56367.21875,62847.15625,,,
31.536,6131.17333984375,-108.2310028076172,11713.9501953125,55932.3046875,62847.15625,,,
31.54,6087.18505859375,-113.4848403930664,12878.8095703125,55602.29296875,62847.15625,,,
31.544,6112.8623046875,-117.36362457275392,13774.2216796875,55377.32421875,62847.15625,,,
31.548,6202.078125,-119.87129974365234,14369.1298828125,55251.69921875,62847.15625,,,
31.552,6208.9921875,-121.02230072021484,14646.396484375,55213.88671875,62847.15625,,,
31.556,6134.3193359375,-120.841064453125,14602.5625,55246.82421875,62847.15625,,,
31.56,6160.1875,-119.36187744140624,14247.2578125,55328.54296875,62847.15625,,,
31.564,6200.71875,-116.6293716430664,13602.4111328125,55433.13671875,62847.15625,,,
31.568,6190.5146484375,-112.69920349121094,12701.109375,55531.96875,62847.15625,,,
31.572,6135.296875,-107.63865661621094,11586.0810546875,55595.14453125,62847.15625,,,
31.576,6144.11865234375,-101.52702331542967,10307.7373046875,55593.0625,62847.15625,,,
31.58,6198.74072265625,-94.45572662353517,8921.8857421875,55498.10546875,62847.15625,,,
31.584,6217.86181640625,-86.52793884277344,7487.08447265625,55286.19921875,62847.15625,,,
31.588,6136.25146484375,-77.85795593261719,6061.86181640625,54938.28125,62847.15625,,,
31.592,6081.22412109375,-68.5702133178711,4701.8740234375,54441.54296875,62847.15625,,,
31.596,6143.33203125,-58.798431396484375,3457.25537109375,53790.35546875,53790.35546875,,,
31.6,6167.984375,-48.68441009521485,2370.171875,52986.8125,53790.35546875,,,
31.604,6114.2919921875,-38.376068115234375,1472.72265625,52040.95703125,53790.35546875,,,
31.608,6077.50390625,-28.02469825744629,785.3836669921875,50970.42578125,53790.35546875,,,
31.612,6112.2177734375,-17.781993865966797,316.1993103027344,49799.76171875,53790.35546875,,,
31.616,6169.3193359375,-7.797054290771484,60.7940559387207,48559.25,53790.35546875,,,
31.62,6170.89306640625,1.786858320236206,3.1928627490997314,47283.38671875,53790.35546875,,,
31.624,6094.55224609375,10.835874557495115,117.41617584228516,46009.0234375,53790.35546875,,,
31.628,6194.4013671875,19.2290153503418,369.75503540039057,44773.3671875,53790.35546875,,,
31.632,6255.9365234375,26.861312866210938,721.5301513671875,43611.82421875,53790.35546875,,,
31.636,6280.3984375,33.6466178894043,1132.0947265625,42555.85546875,53790.35546875,,,
31.64,6195.90380859375,39.51983642578125,1561.8173828125,41631.09375,53790.35546875,,,
31.644,6165.81494140625,44.43831634521485,1974.7640380859373,40855.6796875,53790.35546875,,,
31.648,6214.9287109375,48.3817138671875,2340.790283203125,40238.98046875,53790.35546875,,,
