Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
898825.7787222,-46378.76171875,29.412973403930664,865.1229248046875,684.9347534179688,163.3049774169922,205.3584442138672,0.17721378803253174
898825.7796049,-47634.84375,32.35258865356445,1046.6900634765625,668.3011474609375,159.3256378173828,205.3584442138672,0.06222091242671013
898825.7846287,-46611.7421875,34.9049072265625,1218.3525390625,662.6092529296875,157.9639434814453,205.3584442138672,-0.2791523337364197
898825.7857391,-45282.9609375,37.0326042175293,1371.413818359375,666.9786987304688,159.00924682617188,205.3584442138672,-0.42088884115219116
898825.806087,-46103.7421875,38.70439529418945,1498.0302734375,680.1344604492188,162.1565704345703,173.20455932617188,-0.19416649639606476
898825.8065421,-47573.6171875,39.89573287963867,1591.6695556640625,700.50341796875,167.02951049804688,173.20455932617188,-0.02889922820031643
898825.8072727,-46887.8984375,40.58928680419922,1647.490234375,726.3151245117188,173.20455932617188,173.20455932617188,-0.17456085979938507
898825.8075345,-45388.9609375,40.775352478027344,1662.6295166015625,755.70361328125,180.2353057861328,173.20455932617188,-0.40805190801620483
898825.817019,-45841.4609375,40.45196533203125,1636.361328125,786.8035278320312,187.6754913330078,173.20455932617188,-0.6196659207344055
898825.8175043,-47412.11328125,39.6248893737793,1570.1318359375,817.8366088867188,195.0996856689453,173.20455932617188,-0.9039543867111206
898825.8190419,-47129.65625,38.30739212036133,1467.4564208984375,847.1847534179688,202.1207733154297,173.20455932617188,-1.2116235494613647
898825.8203105,-45557.3125,36.51994705200195,1333.7066650390625,873.44775390625,208.4037628173828,173.20455932617188,-1.5007270574569702
898825.8321421,-45605.1875,34.289756774902344,1175.7874755859375,895.4861450195312,213.67611694335938,173.20455932617188,-1.8084443807601929
898825.8369563,-47188.14453125,31.650222778320312,1001.7366333007812,912.4456176757812,217.7333984375,173.20455932617188,-1.8662077188491821
898825.8382758,-47334.69921875,28.640274047851562,820.2653198242188,923.7685546875,220.44223022460938,173.20455932617188,-1.3290420770645142
898825.8394205,-45776.20703125,25.303680419921875,640.2762451171875,929.18994140625,221.7392120361328,173.20455932617188,-0.440336138010025
898825.846683,-45408.5625,21.688228607177734,470.3793029785156,928.7218627929688,221.6272430419922,221.6272430419922,0.2718023657798767
898825.8497529,-46908.2109375,17.844839096069336,318.4383239746094,922.6271362304688,220.16915893554688,221.6272430419922,0.7445060610771179
898825.8507984,-47480.7734375,13.826640129089355,191.1759796142578,911.38671875,217.48007202148438,221.6272430419922,1.1310701370239258
898825.8512739,-46021.23046875,9.688067436218262,93.858642578125,895.66064453125,213.7178497314453,221.6272430419922,1.2440160512924194
898825.8679929,-45260.45703125,5.483953952789307,30.07375144958496,876.2459106445312,209.0731964111328,221.6272430419922,0.9339689016342163
898825.8702598,-46603.875,1.2686786651611328,1.6095454692840576,854.0339965820312,203.7593231201172,221.6272430419922,0.4758833944797516
898825.8713831,-47568.92578125,-2.90462064743042,8.436820983886719,829.96923828125,198.002197265625,221.6272430419922,0.0728084072470665
898825.8778775,-46282.89453125,-6.984777927398682,48.7871208190918,805.0104370117188,192.0312042236328,175.0063018798828,-0.27973422408103943
898825.8807526,-45190.8125,-10.923255920410156,119.3175277709961,780.0939331054688,186.0703125,175.0063018798828,-0.31634727120399475
898825.8816749,-46300.0546875,-14.674756050109863,215.3484649658203,756.10400390625,180.3311004638672,175.0063018798828,0.15305662155151367
898825.8822267,-47568.46875,-18.1977481842041,331.1580505371094,733.8463745117188,175.0063018798828,175.0063018798828,0.6807408332824707
898825.8827971,-46558.48046875,-21.454940795898438,460.314453125,714.0266723632812,170.26473999023438,175.0063018798828,0.8536432981491089
898825.8937126,-45216.0859375,-24.413644790649414,596.0260620117188,697.2352294921875,166.24765014648438,175.0063018798828,0.924102783203125
898825.8972649,-46010.92578125,-27.046016693115234,731.4869995117188,683.9353637695312,163.0658721923828,175.0063018798828,1.1214609146118164
898825.8980535,-47484.73828125,-29.32926368713379,860.2057495117188,674.4548950195312,160.79782104492188,175.0063018798828,1.2446210384368896
898825.8985985,-46815.13671875,-31.245676040649414,976.2922973632812,668.9832153320312,159.4888153076172,175.0063018798828,1.3332319259643555
898825.9061712,-45318.2734375,-32.78265380859375,1074.7025146484375,667.5692138671875,159.1505126953125,175.0063018798828,1.6821746826171875
898825.9088847,-45750.36328125,-33.932579040527344,1151.419921875,670.1232299804688,159.7615509033203,175.0063018798828,2.1267428398132324
898825.9134935,-47317.48828125,-34.69261932373047,1203.577880859375,676.4202270507812,161.2679901123047,175.0063018798828,2.300405502319336
